Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(N5CCN(CC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCc6ccc(-c7scnc7C)cc6)C(C)(C)C)CC5)cc4)cc23)c1F,0.96,ppb,train,test
CCN(C)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(N5CCN(CC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCc6ccc(-c7scnc7C)cc6)C(C)(C)C)CC5)cc4)cc23)c1F,0.96,ppb,train,train
O=C1CCC(N2C(=O)c3ccc(NS(=O)(=O)c4ccccc4OC(F)(F)F)cc3C2=O)C(=O)N1,0.991,ppb,train,train
CC(C)C(/C=C1\OC(=O)NC1=O)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O,0.9992,ppb,train,train
Cn1cc(-c2cnc3[nH]cc(-c4cccc(C#N)c4)c3c2)cn1,0.95,ppb,train,test
Nc1cc(F)c(S(=O)(=O)N2CCC(O)CC2)cc1C(=O)Nc1ccc(F)c(F)c1,0.965,ppb,train,train
Cc1c(CN2CCN(C(=O)C3CCCC3)[C@@H](C)C2)cc(F)cc1NC(=O)CC(CCC(=O)O)c1ccccc1,0.9940000000000001,ppb,train,train
Cc1cc(N(C)C(=O)[C@H]2CC[C@H](Oc3cccc(CO)c3)CC2)ccc1CN1CCN[C@@H](C)C1,0.772,ppb,train,train
CCCn1c(=O)[nH]c(=O)c2c1nc(Sc1nc3ccccc3[nH]1)n2Cc1ccccc1,0.98,ppb,test,train
O=c1[nH]c(=O)n(C2CC2)c2nc(Cc3nc4cc5c(cc4[nH]3)OCO5)n(Cc3ccccc3)c12,0.9,ppb,train,train
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0.92,ppb,train,train
COc1cc(F)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12,0.875,ppb,train,train
COc1cc(C(=O)NCCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,0.99,ppb,train,train
Cc1nc(NC(=O)NC(=O)C(C)(C)C)ccc1Oc1ccnc(-c2cnn(C)c2)c1,0.977,ppb,train,test
O=C(Nc1cc(-c2ccn3ccnc3c2)ccn1)C1CC1,0.77,ppb,train,train
C[C@@H]1COCCN1c1cc2n(n1)[C@H](C(C)(C)C)CNC2=O,0.17,ppb,train,test
CC(C)[C@@H]1CNC(=O)c2cc(N3CCOCC3)nn21,0.07,ppb,train,train
Cn1nncc1-c1cnn([C@H](CC2CC2)c2ccc(-c3c(-n4cnnn4)ccc(Cl)c3F)c[n+]2[O-])c1,0.809,ppb,train,train
CNc1nccc(N2CC[C@H](NC(=O)Nc3ccc(CN4CCC4)c(C(F)(F)F)c3)C2)n1,0.863,ppb,train,test
O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(-n3ccnn3)ncc(F)c12,0.95,ppb,train,train
O=C(O)C1CN(Cc2ccc3c(c2)CCc2c-3noc2-c2onc(-c3ccccc3)c2C(F)(F)F)C1,0.996,ppb,test,train
COc1cnc(OC)c([C@H](c2cc3cc(C#N)ccc3nc2OC)[C@@](O)(CCN(C)C)c2cc(OC)nc(OC)c2)c1,0.9978,ppb,train,train
O=c1cc(C(F)(F)F)[nH]c2cc(C(F)(F)F)cc(N[C@H]3CC[C@H](C(F)(F)F)CC3)c12,0.9990000000000001,ppb,train,train
O=c1[nH]c(=O)n(C2CC2)c2nc(Cc3nc4ccc(O)cc4[nH]3)n(Cc3ccccc3)c12,0.67,ppb,train,train
C[C@@H]1O[C@H](NC(=O)c2cccc(-c3ccccc3)c2)[C@@H](O)[C@H](O)[C@@H]1O,0.9,ppb,train,train
COC(=O)[C@H](CC(C)C)Nc1nc(Cl)nc(N[C@H]2CC[C@H](Nc3nc(Cl)nc(N[C@@H](CC(C)C)C(=O)OC)n3)CC2)n1,0.995,ppb,train,test
C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CC[C@H](F)C[C@@H]2C)c(Cl)c1Cl)C(F)(F)F,0.951,ppb,train,train
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(=O)CS(C)(=O)=O)C2,0.986,ppb,train,train
O=C(CC1CC1CCc1ccccc1)N[C@H]1CC[C@H](O)CC1,0.8909999999999999,ppb,train,train
CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)C(=O)C[C@@H](Cc3ccc(NC(=O)[C@H](Cc4ccccc4Cl)NC(=O)Nc4ccccc4)cc3)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,0.98,ppb,test,train
O=C(O)c1ccc(OCc2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2cc[nH]c2)cc1F,0.998,ppb,train,train
O=C(O)c1ccc(OCc2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2cc[nH]c2)cc1,0.997,ppb,train,test
CCn1c(=O)[nH]c(=O)c2c1nc(Sc1nc3ccccc3[nH]1)n2Cc1ccccc1,0.97,ppb,test,train
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(C(=O)NCCOCCOCCOCCCCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)cc4)cc23)c1F,0.95,ppb,train,train
CC(=O)N(C)c1cccnc1Nc1nc(-c2ccc(OC(C)C)cn2)ns1,0.907,ppb,test,train
CS(=O)(=O)c1cc([N+](=O)[O-])c2sc(N3CCN(CC4CCCCC4)CC3)nc(=O)c2c1,0.975,ppb,test,train
Cc1nc(-c2cnc(NC(C)C)n(C)c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,0.9670000000000001,ppb,train,train
CCOc1cc(F)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12,0.968,ppb,train,train
COc1cc(C)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12,0.915,ppb,train,train
Cc1cc2c3c(c1C)C(C)(C)CCn3c(=O)c(=O)n2C[C@H](O)[C@H](O)[C@H](O)CO,0.5884,ppb,train,train
COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(F)(F)F)CC2)c2ccccc12,0.9279999999999999,ppb,train,test
O=c1cc(C(F)(F)F)[nH]c2cc(C(F)(F)F)cc(Nc3ccc(C(F)(F)F)cn3)c12,0.997,ppb,train,train
CN(C)c1noc(-c2cccc(CNc3ccc4[nH]nc(C(=O)O)c4c3)c2)n1,0.9912000000000001,ppb,train,train
Cc1cc2c(C(N)=O)c(N)n(-c3c(C)ccc(O)c3C)c2nc1C,0.8420000000000001,ppb,train,train
O=C(Nc1ccn(-c2ccnc(F)c2)n1)C1(c2ccccc2F)CC1,0.938,ppb,train,train
O=c1cc(CC2CCCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,0.9990000000000001,ppb,train,train
S=c1cc(Cc2ccccn2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,0.981,ppb,train,train
CO[C@@H]1O[C@H](Cn2c(=O)n3c4c(cccc42)C(C)(C)CC3)[C@@H](O)[C@H]1O,0.6618,ppb,test,test
COc1cc2ncnc(N3CCC(CN4CCN(c5ccc(Cl)cc5)CC4)C3)c2cc1OC,0.982,ppb,train,train
Clc1ccc(Nc2nc3ccccc3c3[nH]c(C4CCC=CCC4)nc23)cc1Cl,1.0,ppb,train,train
Cn1nncc1-c1cnn([C@H](CCOC(F)F)c2ccc(-c3c(-n4cnnn4)ccc(Cl)c3F)c[n+]2[O-])c1,0.836,ppb,train,train
CC1(C)CCn2c(=O)c(=O)n(Cc3nn[nH]n3)c3cccc1c32,0.9795,ppb,train,test
CCOc1ccc(F)cc1NC(=O)c1cc(C)ccc1NS(=O)(=O)C1CC1,0.003,ppb,train,train
O=c1[nH]c(=O)n(C2CC2)c2nc(Cc3nc4ccc(F)cc4[nH]3)n(Cc3ccccc3)c12,0.91,ppb,train,train
CCOc1ccccc1NC(=O)c1ccccc1NS(=O)(=O)C1CC1,0.004,ppb,train,train
CCOc1ccccc1NC(=O)c1cc(Cl)ccc1NS(=O)(=O)C1CC1,0.001,ppb,train,train
CCOc1ccc(F)cc1NC(=O)c1cc(C)ccc1NS(=O)(=O)CC,0.003,ppb,train,train
N#Cc1ccc(S[C@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cc(F)c(F)c(F)c4)nn3)[C@H]2O)cc1Cl,0.008,ppb,train,train
CC(C)(C)c1ccc(NC(=O)N2CCN(c3ccc(C#N)cn3)CC2)cc1,0.99,ppb,train,train
Fc1ccc(-c2cnn3c(NCc4ccccn4)c4c(nc23)CCC4)cc1,0.99,ppb,train,train
COc1nc(C(=O)NC[14C](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,0.9229999999999999,ppb,train,test
COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN([C@H]4CC[C@H](C(=O)O)CC4)CC3)cc12,0.9209999999999999,ppb,train,train
CC(=O)N1CCN(c2cc(-c3ccccc3O)nnc2N)C[C@H]1C,0.76,ppb,train,train
CN[C@@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,0.956,ppb,train,train
C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,0.995,ppb,train,train
O=C(O)c1ccc(OCc2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2ccc[nH]2)cc1,0.993,ppb,test,train
O=c1cc(C(F)(F)F)[nH]c2cc(C(F)(F)F)cc(Nc3ccc(F)cn3)c12,0.998,ppb,train,test
COc1ccc2ccc(=O)n(CCN3CC[C@@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,0.016,ppb,train,train
COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,0.14400000000000002,ppb,train,train
CC(C)c1ccc(NC(=O)N2CCN(c3ccc(C#N)nn3)CC2)cc1,0.92,ppb,train,test
CC1(C)CCn2c(=O)n(C[C@H](O)[C@H](O)[C@H](O)CO)c3cccc1c32,0.4216,ppb,train,train
O=c1nc(N2CCC3(CC2)OCCO3)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,0.9940000000000001,ppb,test,train
Cc1cnc(Nc2ccnn2C)nc1-c1cc2n(c1)C(=O)N([C@H](CO)c1cccc(Cl)c1)C2,0.9840000000000001,ppb,train,train
COCC[C@H](c1ccc(-c2c(-n3cnnn3)ccc(Cl)c2F)c[n+]1[O-])n1cc(-c2cnnn2C)cn1,0.6709999999999999,ppb,train,test
Cc1ncccc1-c1cnc(NCc2c(F)ccc3c2CCO3)n2cnnc12,0.92,ppb,test,test
COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)c3nc4ccccc4s3)cc12,0.99,ppb,test,train
COc1ccccc1Oc1c(N)nc(-c2ccc(Br)cc2)nc1Cl,0.968,ppb,test,train
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.9872,ppb,train,train
C#CCOc1ncc(F)c(OCC#C)n1,0.858,ppb,train,train
CCOc1ccccc1NC(=O)c1cc(C)ccc1NS(=O)(=O)C1CC1,0.003,ppb,train,train
CCOc1ccc(F)cc1NC(=O)c1cc(Cl)ccc1NS(=O)(=O)C1CC1,0.001,ppb,train,train
COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,0.081,ppb,test,test
CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)CC(=O)N3)CC1)c1ccc(Cl)cc1,0.48700000000000004,ppb,train,test
