Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Document ChEMBL ID,Source Description,Document Journal,Document Year
CHEMBL428,N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,permeability,'=',57.0,10'-6 cm/s,CHEMBL1046150,Permeability at pH 6.5 by PAMPA method,A,BAO_0000019,assay format,CHEMBL1156784,Scientific Literature,J Med Chem,2010.0
CHEMBL3400960,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cc(C(=O)OCCN3CCOCC3)ccc21,permeability,'=',0.9,10'-6 cm/s,CHEMBL3405160,Permeability of the compound at pH 5 by PAMPA,A,BAO_0000019,assay format,CHEMBL3400032,Scientific Literature,Bioorg Med Chem,2015.0
CHEMBL3400961,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cc(C(=O)OCCCN3CCOCC3)ccc21,permeability,'<',0.1,10'-6 cm/s,CHEMBL3405160,Permeability of the compound at pH 5 by PAMPA,A,BAO_0000019,assay format,CHEMBL3400032,Scientific Literature,Bioorg Med Chem,2015.0
CHEMBL3398616,Nc1nccc2c1CCC(C(=O)N[C@@H](Cc1ccccc1)c1nc(-c3ccc4c(N)n[nH]c4c3)c(Cl)[nH]1)C2,permeability,'=',1.5,nm/s,CHEMBL3399898,Permeability of the compound at pH 7.4 by PAMPA method,A,BAO_0000019,assay format,CHEMBL3396988,Scientific Literature,Bioorg Med Chem Lett,2015.0
CHEMBL3355213,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ccccn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,permeability,'=',19.0,10'-6 cm/s,CHEMBL3376564,Permeability across apical to basolateral side in human Caco2 cells,A,BAO_0000219,cell-based format,CHEMBL3351932,Scientific Literature,J Med Chem,2014.0
CHEMBL3355215,CC(C)Oc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ccccn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,permeability,'=',19.0,10'-6 cm/s,CHEMBL3376564,Permeability across apical to basolateral side in human Caco2 cells,A,BAO_0000219,cell-based format,CHEMBL3351932,Scientific Literature,J Med Chem,2014.0
CHEMBL428712,Cn1cncc1CN1CC(N(CCn2cccc2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21,permeability,'=',12.4,10'-6 cm/s,CHEMBL967838,Permeability from apical to basolateral side in human Caco-2 cells,A,BAO_0000219,cell-based format,CHEMBL1138529,Scientific Literature,Antimicrob Agents Chemother,2007.0
CHEMBL3410440,Cc1cn2nc([C@@H]3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CC(C#N)C1,permeability,'=',39.0,10'-6 cm/s,CHEMBL3413802,Permeability from basolateral to apical side of human Caco2 cells at 10 uM by LC/MS/MS analysis,A,BAO_0000219,cell-based format,CHEMBL3407466,Scientific Literature,J Med Chem,2015.0
CHEMBL3410449,Cc1cn2nc([C@@H]3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CC[C@@H](N)C1,permeability,'=',8.9,10'-6 cm/s,CHEMBL3413802,Permeability from basolateral to apical side of human Caco2 cells at 10 uM by LC/MS/MS analysis,A,BAO_0000219,cell-based format,CHEMBL3407466,Scientific Literature,J Med Chem,2015.0
CHEMBL475035,CC(C)[C@@H](N)C(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1O,permeability,'=',0.601,10'6cm/s,CHEMBL942586,Permeability from apical to basolateral side in human Caco-2 cells after 21 days,A,BAO_0000219,cell-based format,CHEMBL1143268,Scientific Literature,Bioorg Med Chem Lett,2009.0
CHEMBL234151,CCCC(=O)N1CCC(CN(C2Cc3cc(C#N)ccc3N(Cc3cncn3C)C2)S(=O)(=O)c2ccccn2)CC1,permeability,'=',0.5,10'-6 cm/s,CHEMBL967838,Permeability from apical to basolateral side in human Caco-2 cells,A,BAO_0000219,cell-based format,CHEMBL1138529,Scientific Literature,Antimicrob Agents Chemother,2007.0
CHEMBL277474,Cc1cc(=O)n(-c2ccccc2)n1C,permeability,'=',1.18,10^6cm/s,CHEMBL902035,Permeability across artificial membrane by PAMPA,A,BAO_0000019,assay format,CHEMBL1138295,Scientific Literature,J Med Chem,2007.0
CHEMBL568894,CC(C)(C)[C@H]1C(O)=C(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)C(=O)N1Cc1ccc(F)cc1,permeability,'=',1.4,10'-6 cm/s,CHEMBL1048128,Permeability by PAMPA,A,BAO_0000019,assay format,CHEMBL1156005,Scientific Literature,Bioorg Med Chem Lett,2009.0
CHEMBL565360,CC1(CC(=O)NCc2ccccc2Sc2ccccc2CO)CC2(CCCCC2)OO1,permeability,'=',77.0,10'-6 cm/s,CHEMBL1045195,Membrane permeability at 25 mM at pH 6.5 to 7.4 after 4 hrs by PAMPA,A,BAO_0000019,assay format,CHEMBL1156001,Scientific Literature,Bioorg Med Chem Lett,2009.0
CHEMBL9,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,permeability,'=',0.54,10'-6 cm/s,CHEMBL4394044,Permeability of compound at pH 7.4 by PAMPA,A,BAO_0000019,assay format,CHEMBL4393658,Scientific Literature,Eur J Med Chem,2019.0
CHEMBL564984,O=C(NCc1ccc(F)cc1)c1nc(C2CCCN2)[nH]c(=O)c1O,permeability,'=',0.7,10'6cm/s,CHEMBL1060104,Passive membrane permeability across the PAMPA using pre coated plate based method,A,BAO_0000019,assay format,CHEMBL1154041,Scientific Literature,Bioorg Med Chem Lett,2009.0
CHEMBL559494,CN1CCN(C(=O)c2cnccn2)C(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)[nH]2)C1,permeability,'=',0.4,10'6cm/s,CHEMBL1060104,Passive membrane permeability across the PAMPA using pre coated plate based method,A,BAO_0000019,assay format,CHEMBL1154041,Scientific Literature,Bioorg Med Chem Lett,2009.0
CHEMBL4784296,COc1ccc(Oc2ccc3nc(COc4cccc(C(=O)O)c4)n(C)c3c2)cn1,permeability,'=',10.5,10^-6 cm/s,CHEMBL4666751,Permeability of the compound at pH 7.4 by LC-MS/MS based PAMP assay,A,BAO_0000019,assay format,CHEMBL4665640,Scientific Literature,ACS Med Chem Lett,2019.0
CHEMBL4783659,COc1ccc(Oc2ccc3nc(COc4cccc(C(=O)O)c4)n(C)c3c2)c(C)n1,permeability,'=',10.1,10^-6 cm/s,CHEMBL4666751,Permeability of the compound at pH 7.4 by LC-MS/MS based PAMP assay,A,BAO_0000019,assay format,CHEMBL4665640,Scientific Literature,ACS Med Chem Lett,2019.0
CHEMBL4745121,COc1nc(C)ccc1Oc1ccc2nc(COc3cccc(C(=O)O)c3)n(C)c2c1,permeability,'=',10.4,10^-6 cm/s,CHEMBL4666751,Permeability of the compound at pH 7.4 by LC-MS/MS based PAMP assay,A,BAO_0000019,assay format,CHEMBL4665640,Scientific Literature,ACS Med Chem Lett,2019.0
CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,permeability,'=',49.9,10'6cm/s,CHEMBL1060104,Passive membrane permeability across the PAMPA using pre coated plate based method,A,BAO_0000019,assay format,CHEMBL1154041,Scientific Literature,Bioorg Med Chem Lett,2009.0
CHEMBL396437,CCCCCCCc1ccc(C(=O)C=C(C)C)cc1,permeability,'=',0.0,10^-6 cm/s,CHEMBL900775,Permeability across artificial membrane at pH 7.4 by PAMPA assay,A,BAO_0000019,assay format,CHEMBL1137577,Scientific Literature,J Med Chem,2007.0
CHEMBL2315331,Cc1nnc(-c2ccc(F)c3c(C(=O)C(=O)N4CCN(C(=O)c5ccccc5)CC4)c[nH]c23)[nH]1,permeability,'=',89.0,nm/s,CHEMBL2317150,Permeability across human Caco2 cells at pH 6.5,A,BAO_0000219,cell-based format,CHEMBL2311440,Scientific Literature,Bioorg Med Chem Lett,2013.0
CHEMBL4449377,O=C(NC1CCCC1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,permeability,'=',1.0,%,CHEMBL4364977,Permeability across apical to basal side in human MDCK-MDR1 cells at 10 uM measured after 1 hr by chromatographic method,A,BAO_0000219,cell-based format,CHEMBL4364254,Scientific Literature,J Med Chem,2019.0
CHEMBL4570109,O=C(Nc1ccc(F)cc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,permeability,'=',1.3,%,CHEMBL4364977,Permeability across apical to basal side in human MDCK-MDR1 cells at 10 uM measured after 1 hr by chromatographic method,A,BAO_0000219,cell-based format,CHEMBL4364254,Scientific Literature,J Med Chem,2019.0
CHEMBL4563408,O=C(Nc1ccc(OC(F)F)nc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,permeability,'=',0.1,%,CHEMBL4364977,Permeability across apical to basal side in human MDCK-MDR1 cells at 10 uM measured after 1 hr by chromatographic method,A,BAO_0000219,cell-based format,CHEMBL4364254,Scientific Literature,J Med Chem,2019.0
CHEMBL4530613,CN(C(=O)CCSc1nc2cc(Cl)ccc2o1)C1CCS(=O)(=O)CC1,permeability,'=',440.0,nm/s,CHEMBL4359384,Permeability at pH 7.4 incubated for 4 hrs by PAMPA method,A,BAO_0000019,assay format,CHEMBL4354877,Scientific Literature,J Med Chem,2020.0
CHEMBL4567224,CC(=O)Nc1ccc(Cl)c(S(=O)(=O)N2CCCC2)c1,permeability,'=',270.0,nm/s,CHEMBL4359593,Permeability of the compound by artificial lipid membrane-based method,A,BAO_0000019,assay format,CHEMBL4354881,Scientific Literature,J Med Chem,2020.0
CHEMBL4080043,Cc1cc(C)c(CN2CCc3c(Cl)cc([C@H](CO)[C@H]4CCOC4)c(Cl)c3C2=O)c(=O)[nH]1,permeability,'=',2.9,10'-6 cm/s,CHEMBL4027404,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis,A,BAO_0000219,cell-based format,CHEMBL4024771,Scientific Literature,J Med Chem,2018.0
CHEMBL4094432,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C(=O)CO)CC1,permeability,'=',7.1,10'-6 cm/s,CHEMBL4027404,Passive permeability in MDCK cells at 2 uM after 90 mins by LC-MS/MS analysis,A,BAO_0000219,cell-based format,CHEMBL4024771,Scientific Literature,J Med Chem,2018.0
CHEMBL4062223,FC1(F)CCC(NCCCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1,permeability,'=',32.0,nm/s,CHEMBL4059168,Permeability of the compound at pH 7.4 at 100 uM after 4 hrs by PAMPA,P,BAO_0000100,small-molecule physicochemical format,CHEMBL4052827,Scientific Literature,J Med Chem,2018.0
CHEMBL4073818,CC(C)(CCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)CNCC1CCOCC1,permeability,'=',62.0,nm/s,CHEMBL4059169,Permeability of the compound at pH 5.5 at 100 uM after 4 hrs by PAMPA,P,BAO_0000100,small-molecule physicochemical format,CHEMBL4052827,Scientific Literature,J Med Chem,2018.0
CHEMBL750,NS(=O)(=O)Cc1noc2ccccc12,permeability,'=',0.0129,cm/s,CHEMBL991847,Inhibition of AQP4 expressed in rat FRT cells assessed as osmotic water permeability at 100 uM after 15 mins by stopped-flow light scattering method,B,BAO_0000219,cell-based format,CHEMBL1155780,Scientific Literature,Bioorg Med Chem,2008.0
CHEMBL2205787,CCN(CC)C(=O)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3c4c5c(cc23)CCCN5CCC4)s1.F[P-](F)(F)(F)(F)F,permeability,'=',28.0,%,CHEMBL2214942,Permeability from apical to basal side of MDCK2 cells expressing MDR1 assessed as fraction of mass extracted by methanol wash at 5 uM after 1 hr by LC-MS/MS analysis in presence of LSN 335984,A,BAO_0000219,cell-based format,CHEMBL2203082,Scientific Literature,Bioorg Med Chem,2012.0
CHEMBL2205790,CCN(CC)C(=O)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc4c(cc23)C(C)(C)CCN4C)s1.F[P-](F)(F)(F)(F)F,permeability,'=',10.0,%,CHEMBL2214943,Permeability from apical to basal side of MDCK2 cells expressing MDR1 assessed as fraction of mass extracted by methanol wash at 5 uM after 1 hr by LC-MS/MS analysis,A,BAO_0000219,cell-based format,CHEMBL2203082,Scientific Literature,Bioorg Med Chem,2012.0
CHEMBL1290206,CC1(C)C(=O)N(c2ccc(C#N)c(Cl)c2)C(=S)N1c1cncc(S(N)(=O)=O)c1,permeability,'=',1.3,10'-5 cm/s,CHEMBL1291553,Membrane permeability by PAMPA assay,A,BAO_0000019,assay format,CHEMBL1287756,Scientific Literature,Bioorg Med Chem,2010.0
CHEMBL493937,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,permeability,'=',2.73,10'-6 cm/s,CHEMBL960099,Permeability from apical to basolateral side of human Caco-2 cells at 50 uM by LC/MS-MS analysis,A,BAO_0000219,cell-based format,CHEMBL1153342,Scientific Literature,J Med Chem,2009.0
CHEMBL134,Clc1cccc(Cl)c1NC1=NCCN1,permeability,'=',5.3,ucm/s,CHEMBL3787919,Permeability of the compound at 25 ug/ml after 18 hrs by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL3785067,Scientific Literature,Bioorg Med Chem,2016.0
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,permeability,'=',13.0,ucm/s,CHEMBL3787919,Permeability of the compound at 25 ug/ml after 18 hrs by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL3785067,Scientific Literature,Bioorg Med Chem,2016.0
CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,permeability,'=',1.3,ucm/s,CHEMBL3787919,Permeability of the compound at 25 ug/ml after 18 hrs by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL3785067,Scientific Literature,Bioorg Med Chem,2016.0
CHEMBL2403891,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(OCC)nc3c(Cl)cccc23)CN1C(=O)[C@@H](CC(=O)NC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,permeability,'=',3.0,ucm/s,CHEMBL2406249,Permeability across apical to basolateral side in human Caco2 cells,A,BAO_0000219,cell-based format,CHEMBL2401615,Scientific Literature,Bioorg Med Chem Lett,2013.0
CHEMBL1210142,CCOc1cc(CN2CCC(NC(=O)c3ccc(N)nc3)CC2)cc(OCC)c1-c1ccc(F)cc1,permeability,'=',1.39,10'-6 cm/s,CHEMBL1212339,Membrane permeability of the compound by PAMPA,A,BAO_0000019,assay format,CHEMBL1208708,Scientific Literature,Bioorg Med Chem Lett,2010.0
CHEMBL4100099,COc1ccc(-c2cc(C(F)(F)F)c3c(N)ncnn23)cc1N1CCN(C(C)=O)C(C)(C)C1=O,permeability,'=',190.0,nm/s,CHEMBL4016544,Permeability from apical to basolateral side in human Caco2 cells,A,BAO_0000219,cell-based format,CHEMBL4014340,Scientific Literature,J Med Chem,2017.0
CHEMBL3805771,CCN1CCN(Cc2ccc(NC(=O)CNc3ccc(-c4ccc(NC(=O)C5CC5)nc4)cc3)cc2C(F)(F)F)CC1,permeability,'=',34.53,ucm/s,CHEMBL3806830,Permeability of compound by PAMPA,A,BAO_0000019,assay format,CHEMBL3804768,Scientific Literature,J Med Chem,2016.0
CHEMBL3233304,CNC(=O)N1CC23COCC2(C1)CN(C(=O)[C@]12C[C@H]1c1cc(OC)ccc1-c1c(C4CCCCC4)c4ccc(C(=O)NS(=O)(=O)N(C)C)cc4n1C2)C3,permeability,'=',37.0,nm/s,CHEMBL3240496,Permeability of the compound at pH 7.4 by PAMPA,P,BAO_0000100,small-molecule physicochemical format,CHEMBL3232986,Scientific Literature,Bioorg Med Chem Lett,2014.0
CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,permeability,'=',24.6,ucm/s,CHEMBL3239333,Permeability of the compound by PAMPA,P,BAO_0000100,small-molecule physicochemical format,CHEMBL3232937,Scientific Literature,J Med Chem,2014.0
CHEMBL4070991,C[C@H]1CN(C2COC2)CCN1c1cnc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)cn1,permeability,'=',15.6,ucm/s,CHEMBL4023701,Permeability across apical to basolateral in MDCK1 cells,A,BAO_0000219,cell-based format,CHEMBL4020831,Scientific Literature,J Med Chem,2018.0
CHEMBL3787567,Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1)cn2[C@H]1C[C@@H](CO)C1,permeability,'=',18.9,10'-6 cm/s,CHEMBL3789679,Permeability from basolateral to apical side in human Caco2 cells,A,BAO_0000219,cell-based format,CHEMBL3785066,Scientific Literature,Bioorg Med Chem Lett,2016.0
CHEMBL3786025,CC(=O)N1CCN([C@H]2C[C@H](n3cc(-c4cc(OC[C@@H]5CCCO5)ccc4F)c4c(N)ncnc43)C2)CC1,permeability,'=',22.5,10'-6 cm/s,CHEMBL3789679,Permeability from basolateral to apical side in human Caco2 cells,A,BAO_0000219,cell-based format,CHEMBL3785066,Scientific Literature,Bioorg Med Chem Lett,2016.0
CHEMBL4538762,O=C(/C=C/c1cccc(OCCCCCN2CCc3ccccc3C2)c1)c1ccccc1O,permeability,'=',10.02,10'-6 cm/s,CHEMBL4367939,Permeability of compound at 100 ug/ml measured after dilution with PBS/EtOH (70:30) at pH 7.4 after 18 hrs by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL4364308,Scientific Literature,Eur J Med Chem,2019.0
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,permeability,'=',10.1,10'-6 cm/s,CHEMBL4367939,Permeability of compound at 100 ug/ml measured after dilution with PBS/EtOH (70:30) at pH 7.4 after 18 hrs by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL4364308,Scientific Literature,Eur J Med Chem,2019.0
CHEMBL386630,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,permeability,'=',16.3,10'-6 cm/s,CHEMBL4367939,Permeability of compound at 100 ug/ml measured after dilution with PBS/EtOH (70:30) at pH 7.4 after 18 hrs by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL4364308,Scientific Literature,Eur J Med Chem,2019.0
CHEMBL331372,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,permeability,'<',0.2,10^-6 cm/s,CHEMBL932006,Membrane permeability by PAMPA assay,A,BAO_0000019,assay format,CHEMBL1141649,Scientific Literature,Bioorg Med Chem Lett,2008.0
CHEMBL4075230,CC(=O)N1CC[C@H]2CCN(c3ncnc4[nH]ccc34)[C@H]2C1,permeability,'=',16.0,10'-6 cm/s,CHEMBL4005724,Permeability in RRCK cells,A,BAO_0000219,cell-based format,CHEMBL4004825,Scientific Literature,J Med Chem,2017.0
CHEMBL4103139,CCc1ccc(NC(=O)COc2cc(C)nc3ccc(OC)cc23)cc1,permeability,'=',0.0,10'-6 cm/s,CHEMBL4003192,Permeability of the compound at 1 uM after 5 mins by PAMPA,P,BAO_0000100,small-molecule physicochemical format,CHEMBL4002573,Scientific Literature,Eur J Med Chem,2017.0
CHEMBL397237,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,permeability,'=',2.47,10^6cm/s,CHEMBL893610,Permeability from apical to basolateral side of the human Caco-2 cell membrane,A,BAO_0000219,cell-based format,CHEMBL1147921,Scientific Literature,Bioorg Med Chem Lett,2007.0
CHEMBL512898,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(N4CCN(C)CC4)cc3)c2c1,permeability,'=',66.4,%,CHEMBL2155242,Permeability from apical to basolateral side of in wild type MDCK cells assessed as cell retention at 10 uM after 2 hrs,A,BAO_0000219,cell-based format,CHEMBL2150853,Scientific Literature,Eur J Med Chem,2011.0
CHEMBL7568,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,permeability,'=',80.2,%,CHEMBL2155242,Permeability from apical to basolateral side of in wild type MDCK cells assessed as cell retention at 10 uM after 2 hrs,A,BAO_0000219,cell-based format,CHEMBL2150853,Scientific Literature,Eur J Med Chem,2011.0
CHEMBL388039,N#CCCCn1c(Cn2c(=O)n(C3CC3)c3ccncc32)nc2ccccc21,permeability,'=',181.0,nm/s,CHEMBL891578,Permeability across human Caco-2 cells,A,BAO_0000219,cell-based format,CHEMBL1146342,Scientific Literature,Bioorg Med Chem Lett,2007.0
CHEMBL243029,CS(=O)(=O)CCCn1c(Cn2c(=O)n(C3CC3)c3ccncc32)nc2ccccc21,permeability,'=',27.0,nm/s,CHEMBL891578,Permeability across human Caco-2 cells,A,BAO_0000219,cell-based format,CHEMBL1146342,Scientific Literature,Bioorg Med Chem Lett,2007.0
CHEMBL4065715,CC(C)NCCS(=O)(=O)NC(=O)c1ccc(Nc2nc(NC3(c4ccc(Cl)cc4)CC3)nc(OCC(F)(F)F)n2)cc1,permeability,'=',45.0,nm/s,CHEMBL4004073,Permeability of the compound at pH 7.4 by PAMPA,P,BAO_0000100,small-molecule physicochemical format,CHEMBL4002616,Scientific Literature,Bioorg Med Chem Lett,2017.0
CHEMBL2397558,CC[C@H]1C[C@@H](n2c(=O)nc(-c3cnn(C)c3)c3oc4cc(C#N)c(-c5cnn(C)c5)cc4c32)CCO1,permeability,'=',29.0,ucm/s,CHEMBL2399272,Permeability from apical to basolateral side of human Caco2 cells at 10 uM after 30 to 90 mins by LC-MS/MS analysis,A,BAO_0000219,cell-based format,CHEMBL2396591,Scientific Literature,Bioorg Med Chem Lett,2013.0
CHEMBL2397567,CN(C)c1ccc(-c2nc(=O)n(CCC3CCCO3)c3c2oc2ncc(-c4cnn(C)c4)cc23)cn1,permeability,'=',11.0,ucm/s,CHEMBL2399272,Permeability from apical to basolateral side of human Caco2 cells at 10 uM after 30 to 90 mins by LC-MS/MS analysis,A,BAO_0000219,cell-based format,CHEMBL2396591,Scientific Literature,Bioorg Med Chem Lett,2013.0
CHEMBL2397571,CC[C@H]1C[C@H](n2c(=O)nc(-c3ccc(NC)nc3)c3oc4ncc(-c5cnn(C)c5)cc4c32)CCO1,permeability,'=',1.5,ucm/s,CHEMBL2399272,Permeability from apical to basolateral side of human Caco2 cells at 10 uM after 30 to 90 mins by LC-MS/MS analysis,A,BAO_0000219,cell-based format,CHEMBL2396591,Scientific Literature,Bioorg Med Chem Lett,2013.0
CHEMBL2386923,Cc1sc2nc(Cn3cnc4ccccc43)cc(=O)n2c1C,permeability,'=',22.9,ucm/s,CHEMBL2388653,Passive permeability from apical to basolateral side of dog RRCK cells,A,BAO_0000219,cell-based format,CHEMBL2385076,Scientific Literature,Bioorg Med Chem Lett,2013.0
CHEMBL2386919,O=c1cc(Cn2cnc3ccccc32)nc2ccc(Cl)cn12,permeability,'=',22.2,ucm/s,CHEMBL2388653,Passive permeability from apical to basolateral side of dog RRCK cells,A,BAO_0000219,cell-based format,CHEMBL2385076,Scientific Literature,Bioorg Med Chem Lett,2013.0
CHEMBL4080842,C[C@H](Nc1ccc(-c2ccnn2C)nc1)C(=O)Nc1ccc(-c2ccccc2)cn1,permeability,'=',112.9,ucm/s,CHEMBL4000300,Permeability of the compound at pH 7.4 by PAMPA assay,P,BAO_0000100,small-molecule physicochemical format,CHEMBL4000145,Scientific Literature,J Med Chem,2015.0
CHEMBL3653341,C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)COCC(N)=N1,permeability,'=',19.0,10'-6 cm/s,CHEMBL4122957,Permeability in MDCK cells harboring human MDR1 by HPLC-MS analysis,A,BAO_0000219,cell-based format,CHEMBL4118178,Scientific Literature,Bioorg Med Chem Lett,2018.0
CHEMBL3653445,NC1=N[C@@](c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)(C(F)F)COC1,permeability,'=',16.0,10'-6 cm/s,CHEMBL4122957,Permeability in MDCK cells harboring human MDR1 by HPLC-MS analysis,A,BAO_0000219,cell-based format,CHEMBL4118178,Scientific Literature,Bioorg Med Chem Lett,2018.0
CHEMBL4130130,NC1=NC(c2c(F)ccc(NC(=O)c3ccc(Br)cn3)c2F)(C(F)F)COC1,permeability,'=',25.0,10'-6 cm/s,CHEMBL4122957,Permeability in MDCK cells harboring human MDR1 by HPLC-MS analysis,A,BAO_0000219,cell-based format,CHEMBL4118178,Scientific Literature,Bioorg Med Chem Lett,2018.0
CHEMBL4126351,CO[C@]1(C)OC[C@@](C)(c2cc(NC(=O)c3ncc(C#N)cc3C)ccc2F)N=C1N,permeability,'=',14.0,10'-6 cm/s,CHEMBL4122957,Permeability in MDCK cells harboring human MDR1 by HPLC-MS analysis,A,BAO_0000219,cell-based format,CHEMBL4118178,Scientific Literature,Bioorg Med Chem Lett,2018.0
CHEMBL4130015,COc1ccccc1-c1nc(SC(C(N)=O)c2nc(-c3ccc([N+](=O)[O-])cc3)cs2)[nH]c(=O)c1C#N,permeability,'=',1.7,ucm/s,CHEMBL4119593,Permeability of the compound at 25 ug/ml after 18 hrs by PAMPA,A,BAO_0000019,assay format,CHEMBL4118072,Scientific Literature,Eur J Med Chem,2017.0
CHEMBL190,Cn1c(=O)c2[nH]cnc2n(C)c1=O,permeability,'=',0.13,ucm/s,CHEMBL4119593,Permeability of the compound at 25 ug/ml after 18 hrs by PAMPA,A,BAO_0000019,assay format,CHEMBL4118072,Scientific Literature,Eur J Med Chem,2017.0
CHEMBL4065678,CC(C)OC(=O)C1(NP(=O)(OC[C@H]2O[C@@H](c3cnc4c(N)ncnn34)[C@](C)(F)[C@@H]2O)Oc2ccccc2)CCC1,permeability,'=',9.7,ucm/s,CHEMBL4010717,Permeability of the compound from basolateral to apical side in human Caco2 cells at 10 uM,A,BAO_0000219,cell-based format,CHEMBL4007470,Scientific Literature,Bioorg Med Chem Lett,2017.0
CHEMBL4103937,Cn1cc(-c2ccccc2Oc2ccccc2)c2cc[nH]c(=O)c21,permeability,'=',13.0,10'-6 cm/s,CHEMBL4038402,Permeability of the compound,P,BAO_0000100,small-molecule physicochemical format,CHEMBL4038268,Scientific Literature,Bioorg Med Chem Lett,2017.0
CHEMBL4161280,CC(C)[C@@H]1OC(=O)C2(/C=C/c3ccc4ccc(nc4c3)[C@@H](C)NC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](C)NC1=O)CCC(O)CC2,permeability,'=',0.61,10'-6 cm/s,CHEMBL4157520,Apparent permeability across apical to basolateral side in human Caco2 cells measured at 60 to 120 mins by LC/MS/MS analysis,A,BAO_0000219,cell-based format,CHEMBL4152348,Scientific Literature,J Med Chem,2018.0
CHEMBL4166066,CO[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N2CCC[C@H](N2)C(=O)O[C@H](C)c2cccc(c2)/C=C/CC[C@H]1C,permeability,'=',31.0,10'-6 cm/s,CHEMBL4157521,Apparent permeability across basolateral to apical side in human Caco2 cells measured at 60 to 120 mins by LC/MS/MS analysis,A,BAO_0000219,cell-based format,CHEMBL4152348,Scientific Literature,J Med Chem,2018.0
