Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Document ChEMBL ID,Source Description,Document Journal,Document Year,Comment,Concentration/Dosage Levels,Temperature Range,Time Duration,Metabolic Activation Presence,Cell/Tissue Type or Organism Used,Ames experiment
CHEMBL1766318,COC(=O)C1CC2(COCc3ccccc3)CCC1N2N=O,Activity,,,,CHEMBL1768509,Mutagenic activity in Salmonella Typhimurium TA100 assessed as number of revertants after 44 hrs by Ames test in presence of rat liver S9 fraction,T,BAO_0000218,organism-based format,CHEMBL1764971,Scientific Literature,Bioorg Med Chem,2011.0,Non-toxic,,,44 hrs,rat liver S9 fraction,Salmonella Typhimurium TA100,True
CHEMBL351175,O=NN1CCCC1,Activity,,,,CHEMBL1768509,Mutagenic activity in Salmonella Typhimurium TA100 assessed as number of revertants after 44 hrs by Ames test in presence of rat liver S9 fraction,T,BAO_0000218,organism-based format,CHEMBL1764971,Scientific Literature,Bioorg Med Chem,2011.0,Toxic,,,44 hrs,rat liver S9 fraction,Salmonella Typhimurium TA100,True
CHEMBL1171852,C[C@H]1CO[C@]2(C)Oc3c(c4c(c5c3C[C@@H]3[C@@H](C)CO[C@]3(C)O5)C[C@@H]3[C@@H](C)CO[C@]3(C)O4)C[C@H]12,Activity,,,,CHEMBL1177013,Induction of nitric oxide production in HUVEC at 20 uM after 24 hrs by griess reaction in presence of L-NAME,F,BAO_0000219,cell-based format,CHEMBL1177703,Scientific Literature,J Med Chem,2010.0,Not Active,20 uM,,after 24 hrs,presence of L-NAME,HUVEC,False
CHEMBL1094165,COCCN1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,Activity,,,,CHEMBL1103858,Genotoxicity in Escherichia coli assessed as DNA damage-induced beta-galactosidase release by SOS-chromotest,T,BAO_0000218,organism-based format,CHEMBL1157113,Scientific Literature,Bioorg Med Chem Lett,2010.0,Non-toxic,,,,,,
CHEMBL1800774,CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)c(F)c2)C1,Activity,,,,CHEMBL1803822,Genotoxicity in Salmonella Typhimurium by Ames test,T,BAO_0000218,organism-based format,CHEMBL1800027,Scientific Literature,J Med Chem,2011.0,Non-toxic,,,,,Salmonella Typhimurium,True
CHEMBL1165602,C=C1C[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Br)[nH]c3ccccc23)C(=O)N[C@@H](c2ccc(O)cc2)CC(=O)O[C@@H](C)C[C@@H](C)[C@H]1O,Activity,,,,CHEMBL1167053,Cytotoxicity against human HeLa cells at 80 nM after 34 hrs by microfilament disruption assay,F,BAO_0000219,cell-based format,CHEMBL1165849,Scientific Literature,J Med Chem,2010.0,Not Active,80 nM,,34 hrs,,human HeLa cells,False
CHEMBL1766813,COCCN(C)c1ccc(NC(=O)c2nc(-c3ccccc3)oc2C(F)(F)F)cn1,Activity,,,,CHEMBL1924328,Genotoxicity in micronucleus by micronucleus assay,A,BAO_0000019,assay format,CHEMBL1921801,Scientific Literature,Bioorg Med Chem Lett,2011.0,Non-toxic,,,,,,
CHEMBL3414636,COC(=O)[C@H](CCCNC(=N)N)NC(=O)COc1cc2oc3cc(OCC(=O)N[C@@H](CCCNC(=N)N)C(=O)OC)c(OC)c(CC=C(C)C)c3c(=O)c2c(O)c1CC=C(C)C,Activity,,,,CHEMBL3419980,Binding affinity to DOPE/DOPG large unilamellar vesicles by 1D 1H NMR spectroscopy,B,BAO_0000019,assay format,CHEMBL3414569,Scientific Literature,J Med Chem,2015.0,Active,,,,,,
CHEMBL3414636,COC(=O)[C@H](CCCNC(=N)N)NC(=O)COc1cc2oc3cc(OCC(=O)N[C@@H](CCCNC(=N)N)C(=O)OC)c(OC)c(CC=C(C)C)c3c(=O)c2c(O)c1CC=C(C)C,Activity,,,,CHEMBL3420181,Binding affinity to DOPC large unilamellar vesicles by 1D 1H NMR spectroscopy,B,BAO_0000019,assay format,CHEMBL3414569,Scientific Literature,J Med Chem,2015.0,Not Active,,,,,,
CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,Activity,,,,CHEMBL1105658,Inhibition of dexamethasone-induced human NR1-1a/NR2A receptor-mediated excitotoxicity in (S)-glutamate/glycine-stimulated mouse L12-G10 cells assessed as LDH release at 20 uM after 30 mins,B,BAO_0000219,cell-based format,CHEMBL1157915,Scientific Literature,J Med Chem,2010.0,Active,,,,,,
CHEMBL219724,Nc1ncn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,Activity,,,,CHEMBL995368,Antiviral activity against Camelpox virus CML1 infected in human PHK assessed as reduction in viral titer after 6 days postinfection by virus yield reduction assay,F,BAO_0000218,organism-based format,CHEMBL1137668,Scientific Literature,Antimicrob Agents Chemother,2007.0,Dose-dependent effect,,,6 days postinfection,,human PHK,False
CHEMBL2017291,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12,Activity,,,,CHEMBL2185626,Mutagenicity against Salmonella typhimurium TA98 by AMES test in absence of S9 fraction,T,BAO_0000218,organism-based format,CHEMBL2176882,Scientific Literature,Bioorg Med Chem Lett,2012.0,Non-toxic,,,,,,
CHEMBL1232461,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,Activity,,,,CHEMBL2432406,Genotoxicity in Salmonella typhimurium TA1537 by Ames test,T,BAO_0000218,organism-based format,CHEMBL2429783,Scientific Literature,J Med Chem,2013.0,Non-toxic,,,,,Salmonella typhimurium TA1537,True
CHEMBL1957419,O=C(N/N=C/c1c(-c2ccccc2)no[n+]1[O-])c1ccc2c(c1)OCO2,Activity,,,,CHEMBL2344031,Mutagenicity in Salmonella typhimurium TA98 at 3.1 to 250 ug/plate in absence of S9 fraction,T,BAO_0000218,organism-based format,CHEMBL2331334,Scientific Literature,Eur J Med Chem,2013.0,Non-toxic,,,,,,
CHEMBL2331737,Cc1c(/C=N/NC(=O)c2ccncc2)no[n+]1[O-],Activity,,,,CHEMBL2344033,Mutagenicity in Salmonella typhimurium TA98 at 6.2 to 500 ug/plate in presence of S9 fraction,T,BAO_0000218,organism-based format,CHEMBL2331334,Scientific Literature,Eur J Med Chem,2013.0,Non-toxic,6.2 to 500 ug/plate,,,presence of S9 fraction,Salmonella typhimurium TA98,True
CHEMBL513783,COc1cc(O)cc(S(=O)(=O)c2ccc(C)cc2)n1,Activity,,,,CHEMBL986182,Antibacterial activity against Bacillus subtilis ATCC 6051 assessed as diameter of the inhibition zone at 1 uM/disk after 4 hrs by disk diffusion method,F,BAO_0000218,organism-based format,CHEMBL1151706,Scientific Literature,Bioorg Med Chem,2008.0,Not Active,1 uM/disk,,4 hrs,,Bacillus subtilis ATCC 6051,False
CHEMBL456805,Cc1ccc(S(=O)(=O)c2cc(O)c(Sc3ccccc3)c(C)n2)cc1,Activity,,,,CHEMBL986183,Antibacterial activity against Escherichia coli ATCC 11229 assessed as diameter of the inhibition zone at 1 uM/disk after 4 hrs by disk diffusion method,F,BAO_0000218,organism-based format,CHEMBL1151706,Scientific Literature,Bioorg Med Chem,2008.0,Not Active,1 uM/disk,,4 hrs,,Escherichia coli ATCC 11229,False
CHEMBL507296,CCc1c(O)cc(S(=O)(=O)c2ccccc2)nc1OC,Activity,,,,CHEMBL986183,Antibacterial activity against Escherichia coli ATCC 11229 assessed as diameter of the inhibition zone at 1 uM/disk after 4 hrs by disk diffusion method,F,BAO_0000218,organism-based format,CHEMBL1151706,Scientific Literature,Bioorg Med Chem,2008.0,Not Active,1 uM/disk,,4 hrs,,Escherichia coli ATCC 11229,False
CHEMBL460398,COc1cc(O)cc(S(=O)(=O)c2ccccc2)n1,Activity,,,,CHEMBL986183,Antibacterial activity against Escherichia coli ATCC 11229 assessed as diameter of the inhibition zone at 1 uM/disk after 4 hrs by disk diffusion method,F,BAO_0000218,organism-based format,CHEMBL1151706,Scientific Literature,Bioorg Med Chem,2008.0,Not Active,1 uM/disk,,4 hrs,,Escherichia coli ATCC 11229,False
CHEMBL511350,COCCOc1cc(O)cc(S(=O)(=O)c2ccc(C)cc2)n1,Activity,,,,CHEMBL986183,Antibacterial activity against Escherichia coli ATCC 11229 assessed as diameter of the inhibition zone at 1 uM/disk after 4 hrs by disk diffusion method,F,BAO_0000218,organism-based format,CHEMBL1151706,Scientific Literature,Bioorg Med Chem,2008.0,Not Active,1 uM/disk,,4 hrs,,Escherichia coli ATCC 11229,False
CHEMBL540706,CCOc1cc(O)cc(S(=O)(=O)c2ccc(C)cc2)n1,Activity,,,,CHEMBL986183,Antibacterial activity against Escherichia coli ATCC 11229 assessed as diameter of the inhibition zone at 1 uM/disk after 4 hrs by disk diffusion method,F,BAO_0000218,organism-based format,CHEMBL1151706,Scientific Literature,Bioorg Med Chem,2008.0,Not Active,1 uM/disk,,4 hrs,,Escherichia coli ATCC 11229,False
CHEMBL459138,CCOc1nc(S(=O)(=O)c2ccc(C)cc2)cc(O)c1Oc1cc(C)cc(C)c1,Activity,,,,CHEMBL986184,Antifungal activity against Candida maltosa SBUG 700 assessed as diameter of the inhibition zone at 1 uM/disk by disk diffusion method,F,BAO_0000218,organism-based format,CHEMBL1151706,Scientific Literature,Bioorg Med Chem,2008.0,Not Active,1 uM/disk,,,,Candida maltosa SBUG 700,False
CHEMBL1684586,Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,Activity,,,,CHEMBL1687022,Mutagenic activity in Salmonella Typhimurium assessed as 2 fold increase of revertants at 30 to 600 ug/plate by AMES test relative to control in absence of S9 fraction,T,BAO_0000019,assay format,CHEMBL1681775,Scientific Literature,Bioorg Med Chem Lett,2011.0,Non-toxic,,,,,,
CHEMBL459138,CCOc1nc(S(=O)(=O)c2ccc(C)cc2)cc(O)c1Oc1cc(C)cc(C)c1,Activity,,,,CHEMBL986182,Antibacterial activity against Bacillus subtilis ATCC 6051 assessed as diameter of the inhibition zone at 1 uM/disk after 4 hrs by disk diffusion method,F,BAO_0000218,organism-based format,CHEMBL1151706,Scientific Literature,Bioorg Med Chem,2008.0,Not Active,1 uM/disk,,4 hrs,,Bacillus subtilis ATCC 6051,False
CHEMBL460397,Cc1ccc(S(=O)(=O)c2cc(O)cc(C)n2)cc1,Activity,,,,CHEMBL986182,Antibacterial activity against Bacillus subtilis ATCC 6051 assessed as diameter of the inhibition zone at 1 uM/disk after 4 hrs by disk diffusion method,F,BAO_0000218,organism-based format,CHEMBL1151706,Scientific Literature,Bioorg Med Chem,2008.0,Not Active,1 uM/disk,,4 hrs,,Bacillus subtilis ATCC 6051,False
CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,Activity,,,,CHEMBL957315,Genotoxicity against mouse L929 cells assessed as number of micronuclei at 0.01 ug/ml,T,BAO_0000219,cell-based format,CHEMBL1150401,Scientific Literature,Bioorg Med Chem,2008.0,Active,,,,,,
CHEMBL510314,Cc1ccc(Nc2c(C(=O)O)cnc3c2cnn3-c2ccccc2)cc1,Activity,,,,CHEMBL969695,Antibacterial activity against drug-resistant Enterobacter cloacae clinical isolate assessed as inhibition zone diameter after 24 hrs by antibacterial susceptibility test,F,BAO_0000218,organism-based format,CHEMBL1139420,Scientific Literature,Bioorg Med Chem,2008.0,Not Active,,,24 hrs,,Enterobacter cloacae,False
CHEMBL508438,Cc1cccc(Nc2c(C(=O)O)cnc3sccc23)c1,Activity,,,,CHEMBL969694,Antibacterial activity against drug-resistant Pseudomonas aeruginosa clinical isolate assessed as inhibition zone diameter after 24 hrs by antibacterial susceptibility test,F,BAO_0000218,organism-based format,CHEMBL1139420,Scientific Literature,Bioorg Med Chem,2008.0,Not Active,,,24 hrs,,Pseudomonas aeruginosa,False
CHEMBL500346,CC1=CC[C@@H]([C@@H](C)[C@H]2CC[C@@]3(C)[C@@H]4CC[C@H]5[C@](C)(C(=O)O)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)CC[C@@]56C[C@@]46CC[C@]23C)OC1=O,Activity,,,,CHEMBL1011206,Mutagenic activity in Salmonella Typhimurium TM677 at 2.5 to 5.0 mg/mL in presence of Aroclor 1254 pretreated rat S9 liver homogenate by forward mutation assay,T,BAO_0000218,organism-based format,CHEMBL1147313,Scientific Literature,J Nat Prod,1989.0,Not Active,2.5 to 5.0 mg/mL,,,presence of Aroclor 1254 pretreated rat S9 liver homogenate,Salmonella Typhimurium TM677,False
CHEMBL141,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,Activity,,,,CHEMBL955625,Antiviral activity against HBV genotype D with reverse transcriptase M204I mutation in human Huh7 cells assessed as inhibition of viral replication after 5 days,F,BAO_0000218,organism-based format,CHEMBL1150787,Scientific Literature,Antimicrob Agents Chemother,2007.0,Not Active,,,,,,
CHEMBL141,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,Activity,,,,CHEMBL958074,Antiviral activity against HBeAg-deficient HBV genotype D with precore G1896A mutation and reverse transcriptase L80I/M204I mutation in human Huh7 cells assessed as inhibition of viral replication after 5 days,F,BAO_0000218,organism-based format,CHEMBL1150787,Scientific Literature,Antimicrob Agents Chemother,2007.0,Not Active,,,,,,
CHEMBL152,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,Activity,,,,CHEMBL995366,Antiviral activity against Camelpox virus CML1 infected in HEL299 cells assessed as reduction in viral titer after 6 days postinfection by virus yield reduction assay,F,BAO_0000218,organism-based format,CHEMBL1137668,Scientific Literature,Antimicrob Agents Chemother,2007.0,Dose-dependent effect,,,6 days postinfection,,HEL299 cells,False
CHEMBL261240,Nc1nc(N)c2ncn(C[C@@H](CO)OCP(=O)(O)O)c2n1,Activity,,,,CHEMBL995368,Antiviral activity against Camelpox virus CML1 infected in human PHK assessed as reduction in viral titer after 6 days postinfection by virus yield reduction assay,F,BAO_0000218,organism-based format,CHEMBL1137668,Scientific Literature,Antimicrob Agents Chemother,2007.0,Dose-dependent effect,,,6 days postinfection,,human PHK,False
CHEMBL112159,Nc1ncnc2c1ncn2C[C@H]1COP(=O)(O)CO1,Activity,,,,CHEMBL995368,Antiviral activity against Camelpox virus CML1 infected in human PHK assessed as reduction in viral titer after 6 days postinfection by virus yield reduction assay,F,BAO_0000218,organism-based format,CHEMBL1137668,Scientific Literature,Antimicrob Agents Chemother,2007.0,Dose-dependent effect,,,6 days postinfection,,human PHK,False
CHEMBL219724,Nc1ncn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,Activity,,,,CHEMBL995380,Antiviral activity against Camelpox virus CML1 infected in human PHK assessed as suppression of viral replication at 73 uM after 6 days postinfection by virus yield reduction assay,F,BAO_0000218,organism-based format,CHEMBL1137668,Scientific Literature,Antimicrob Agents Chemother,2007.0,Active,,,,,,
CHEMBL1162464,Nc1ncnc(=O)n1C[C@H]1COP(=O)(O)CO1,Activity,,,,CHEMBL995380,Antiviral activity against Camelpox virus CML1 infected in human PHK assessed as suppression of viral replication at 73 uM after 6 days postinfection by virus yield reduction assay,F,BAO_0000218,organism-based format,CHEMBL1137668,Scientific Literature,Antimicrob Agents Chemother,2007.0,Active,,,,,,
CHEMBL392630,Nc1ccn(C[C@H]2COP(=O)(O)CO2)c(=O)n1,Activity,,,,CHEMBL996223,Antiviral activity against Camelpox virus CML1-induced cytopathic effect in human PHK raft culture assessed as full protection of differentiated epithelium at 164uM treated after 7 days postinfection,F,BAO_0000218,organism-based format,CHEMBL1137668,Scientific Literature,Antimicrob Agents Chemother,2007.0,Active,,,,,,
CHEMBL227934,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,Activity,,,,CHEMBL955285,Genotoxicity against CHO cells,T,BAO_0000219,cell-based format,CHEMBL1148993,Scientific Literature,J Nat Prod,1983.0,Not Active,,,,,CHO cells,False
CHEMBL236995,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(-n3ccnn3)ncc(F)c12,Activity,,,,CHEMBL2341332,Mutagenicity against Salmonella typhimurium at 1600 ug/ml,T,BAO_0000218,organism-based format,CHEMBL2331109,Scientific Literature,J Med Chem,2013.0,Non-toxic,,,,,,
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,Activity,,,,CHEMBL2317981,Binding affinity to planer lipid bilayer assessed as reduction in diameter of semicircle pattern at up to 60 uM by admittance spectroscopic analysis,P,BAO_0000100,small-molecule physicochemical format,CHEMBL2311387,Scientific Literature,J Med Chem,2013.0,Active,,,,,,
CHEMBL503982,CC/C=C/C=C/C=C/C=C/C=O,Activity,,,,CHEMBL1023190,Mutagenic activity in Salmonella Typhimurium TA100 assessed as number of revertant colonies at 78 ng/plate after 48 hrs by Ames assay,T,BAO_0000218,organism-based format,CHEMBL1137793,Scientific Literature,J Nat Prod,1987.0,Not Determined,,,,,,
CHEMBL2069820,C=C[C@H]1CN(CC(C)C)CC[C@H]1CCC(=O)c1ccnc2ccccc12.O=C(O)C(O)C(O)C(=O)O,Activity,,,,CHEMBL2072257,Spermicidal activity against human spermatozoa at 10 mg/ml by modified sander-cramer assay,F,BAO_0000219,cell-based format,CHEMBL2069192,Scientific Literature,Bioorg Med Chem Lett,2012.0,Not Active,10 mg/ml,,,,human spermatozoa,False
CHEMBL2153352,[O-][n+]1nc(N2CCCC2)[n+]([O-])c2cc3c(cc21)CCC3,Activity,,,,CHEMBL2157651,Mutagenicity against mouse L5178Y cells at 25 ug/mL after 4 hrs by MOLY assay in presence of S9 fraction,T,BAO_0000219,cell-based format,CHEMBL2150981,Scientific Literature,J Med Chem,2012.0,Non-toxic,,,,,,
CHEMBL3092376,CC(=O)Nc1nc(C)c(-c2nc(N3CCCC(O)C3)no2)s1,Activity,,,,CHEMBL3097333,Mutagenicity in Escherichia coli WP2uvrA up to 5000 ug/ml by Ames test in presence of rat S9 fraction,T,BAO_0000218,organism-based format,CHEMBL3091363,Scientific Literature,Bioorg Med Chem,2013.0,Non-toxic,up to 5000 ug/ml,,,presence of rat S9 fraction,Escherichia coli WP2uvrA,True
CHEMBL3092365,CC(=O)Nc1nc(C)c(-c2nc(C(C)(C)C)no2)s1,Activity,,,,CHEMBL3097333,Mutagenicity in Escherichia coli WP2uvrA up to 5000 ug/ml by Ames test in presence of rat S9 fraction,T,BAO_0000218,organism-based format,CHEMBL3091363,Scientific Literature,Bioorg Med Chem,2013.0,Non-toxic,up to 5000 ug/ml,,,presence of rat S9 fraction,Escherichia coli WP2uvrA,True
CHEMBL3092376,CC(=O)Nc1nc(C)c(-c2nc(N3CCCC(O)C3)no2)s1,Activity,,,,CHEMBL3097334,Mutagenicity in Salmonella typhimurium TA100 up to 5000 ug/ml by Ames test in absence of rat S9 fraction,T,BAO_0000218,organism-based format,CHEMBL3091363,Scientific Literature,Bioorg Med Chem,2013.0,Non-toxic,up to 5000 ug/ml,,,absence of rat S9 fraction,Salmonella typhimurium TA100,True
CHEMBL3092365,CC(=O)Nc1nc(C)c(-c2nc(C(C)(C)C)no2)s1,Activity,,,,CHEMBL3097334,Mutagenicity in Salmonella typhimurium TA100 up to 5000 ug/ml by Ames test in absence of rat S9 fraction,T,BAO_0000218,organism-based format,CHEMBL3091363,Scientific Literature,Bioorg Med Chem,2013.0,Non-toxic,up to 5000 ug/ml,,,absence of rat S9 fraction,Salmonella typhimurium TA100,True
CHEMBL261082,CSc1ccccc1NC(=O)NCC(=O)OCc1ccccc1,Activity,,,,CHEMBL922234,Activity at synthetic biotin-RNA pseudoknot assessed as increase in -1 ribosomal frameshifting efficiency at 250 uM by dual luciferase assay,B,BAO_0000019,assay format,CHEMBL1144703,Scientific Literature,Bioorg Med Chem,2008.0,Active,250 uM,,,,,False
CHEMBL4078380,O=C(/C=C/c1ccc(CCNC(=O)c2ccc3c(c2)OCO3)cc1)NO,Activity,,,,CHEMBL4034649,Genotoxicity in Salmonella typhimurium TA97 at 50 times IC50 by Ames test,T,BAO_0000019,assay format,CHEMBL4033641,Scientific Literature,Eur J Med Chem,2017.0,Non-Toxic,50 times IC50,,,,Salmonella typhimurium TA97,True
CHEMBL4089964,COc1ccc(Cl)cc1C(=O)NCCc1ccc(CCC(=O)NO)cc1,Activity,,,,CHEMBL4034652,Genotoxicity in Salmonella typhimurium TA1535 at 50 times IC50 by Ames test,T,BAO_0000019,assay format,CHEMBL4033641,Scientific Literature,Eur J Med Chem,2017.0,Non-Toxic,50 times IC50,,,,Salmonella typhimurium TA1535,True
CHEMBL3415229,CCOC(=O)c1cc2ccc(C(=O)OC)cc2s1,Activity,,,,CHEMBL3419693,"Antiosteoporotic activity in glucocorticoid-induced Wistar rat osteoporosis model assessed as increase in trabecula number at 30 mg/kg/day, po administered six times a week for 3 months by toluidine blue staining-based light microscopic analysis relative to dexamethasone",F,BAO_0000218,organism-based format,CHEMBL3414511,Scientific Literature,Eur J Med Chem,2015.0,Active,30 mg/kg/day,,six times a week for 3 months,,Wistar rat osteoporosis model,False
CHEMBL517819,OC[C@H]1CC2CCN1C[C@@H]2C#Cc1ccc(-c2ccccc2)cc1,Activity,,,,CHEMBL962002,"Inhibition of sterol biosynthesis in Leishmania mexicana amazonensis promastigotes assessed as reduction in endogenous cholesta-5,7,24-trien-3beta-ol level at 10 uM after 96 hrs by gas-liquid chromatography",F,BAO_0000218,organism-based format,CHEMBL1137637,Scientific Literature,Antimicrob Agents Chemother,2007.0,Not Determined,10 uM,,96 hrs,,Leishmania mexicana amazonensis promastigotes,False
CHEMBL517819,OC[C@H]1CC2CCN1C[C@@H]2C#Cc1ccc(-c2ccccc2)cc1,Activity,,,,CHEMBL962697,Inhibition of sterol biosynthesis in Leishmania mexicana amazonensis promastigotes assessed as reduction in endogenous 5-dehydro episterol level at 10 uM after 96 hrs by gas-liquid chromatography,F,BAO_0000218,organism-based format,CHEMBL1137637,Scientific Literature,Antimicrob Agents Chemother,2007.0,Not Determined,10 uM,,after 96 hrs,,Leishmania mexicana amazonensis promastigotes,False
CHEMBL517819,OC[C@H]1CC2CCN1C[C@@H]2C#Cc1ccc(-c2ccccc2)cc1,Activity,,,,CHEMBL962698,Inhibition of sterol biosynthesis in Leishmania mexicana amazonensis promastigotes assessed as reduction in endogenous episterol level at 10 uM after 96 hrs by gas-liquid chromatography,F,BAO_0000218,organism-based format,CHEMBL1137637,Scientific Literature,Antimicrob Agents Chemother,2007.0,Not Determined,10 uM,,after 96 hrs,,Leishmania mexicana amazonensis promastigotes,False
CHEMBL517050,OC[C@@H]1CC2CCN1C[C@@H]2C#Cc1ccc2ccccc2c1,Activity,,,,CHEMBL962693,"Inhibition of sterol biosynthesis in Leishmania mexicana amazonensis promastigotes assessed as reduction in endogenous cholesta-7,24-dien-3beta-ol level at 10 uM after 96 hrs by gas-liquid chromatography",F,BAO_0000218,organism-based format,CHEMBL1137637,Scientific Literature,Antimicrob Agents Chemother,2007.0,Not Determined,10 uM,,96 hrs,,Leishmania mexicana amazonensis promastigotes,False
CHEMBL478724,OC[C@H]1CC2CCN1C[C@@H]2C#Cc1ccc(OCc2ccccc2)cc1,Activity,,,,CHEMBL962698,Inhibition of sterol biosynthesis in Leishmania mexicana amazonensis promastigotes assessed as reduction in endogenous episterol level at 10 uM after 96 hrs by gas-liquid chromatography,F,BAO_0000218,organism-based format,CHEMBL1137637,Scientific Literature,Antimicrob Agents Chemother,2007.0,Not Determined,10 uM,,after 96 hrs,,Leishmania mexicana amazonensis promastigotes,False
CHEMBL477326,OC[C@@H]1CC2CCN1C[C@@H]2C#Cc1ccc(OCc2ccccc2)cc1,Activity,,,,CHEMBL962693,"Inhibition of sterol biosynthesis in Leishmania mexicana amazonensis promastigotes assessed as reduction in endogenous cholesta-7,24-dien-3beta-ol level at 10 uM after 96 hrs by gas-liquid chromatography",F,BAO_0000218,organism-based format,CHEMBL1137637,Scientific Literature,Antimicrob Agents Chemother,2007.0,Not Determined,10 uM,,96 hrs,,Leishmania mexicana amazonensis promastigotes,False
