Smiles_unify,Smiles,value,source,ph,property
O=C(c1c(-c2ccc(O)cc2)oc2ccc(O)c(CNCC3(O)CC3)c12)N1CCC1,O=C(c1c(-c2ccc(O)cc2)oc2ccc(O)c(CNCC3(O)CC3)c12)N1CCC1,0.9,CHEMBL5038064,7.4,logd
O=C(N[C@@H]1CCC[C@@H](NC(=O)c2ccccn2)C1)c1cccc(Cl)c1,O=C(N[C@@H]1CCC[C@@H](NC(=O)c2ccccn2)C1)c1cccc(Cl)c1,3.2,CHEMBL2343295,7.4,logd
O=C(NCC1CCN(Cc2ccc(NS(=O)(=O)C3CCCCC3)cc2)CC1)c1c2n(c3ccccc13)CCCO2,O=C(NCC1CCN(Cc2ccc(NS(=O)(=O)C3CCCCC3)cc2)CC1)c1c2n(c3ccccc13)CCCO2,2.7,CHEMBL3367330,7.4,logd
C[C@H]1[C@H](F)C[C@@H](C(=O)NCc2cc(-c3cnc(C(F)(F)F)cn3)ncn2)N1S(=O)(=O)c1ccc(F)cc1,C[C@H]1[C@H](F)C[C@@H](C(=O)NCc2cc(-c3cnc(C(F)(F)F)cn3)ncn2)N1S(=O)(=O)c1ccc(F)cc1,2.3,CHEMBL4049014,7.4,logd
COC(=O)N1CC[C@@H](Cc2cccc([C@@H](CC#N)Nc3nc4nc(C)ccc4[nH]3)c2)C1,COC(=O)N1CC[C@@H](Cc2cccc([C@@H](CC#N)Nc3nc4nc(C)ccc4[nH]3)c2)C1,3.1,CHEMBL4048765,7.4,logd
COc1nc(NC(=O)C2(NC(=O)c3ccc4c(c3)c(C)c(-c3ccc(F)cn3)n4C3CCCCC3)CCCC2)cnc1/C=C/C(=O)O,COc1nc(NC(=O)C2(NC(=O)c3ccc4c(c3)c(C)c(-c3ccc(F)cn3)n4C3CCCCC3)CCCC2)cnc1/C=C/C(=O)O,3.2,CHEMBL3412642,7.4,logd
COc1ccc(-c2cc(-c3ccc4nccn4c3)cnc2N)cn1,COc1ccc(-c2cc(-c3ccc4nccn4c3)cnc2N)cn1,2.4,CHEMBL2188961,7.4,logd
C[C@@H]1Cc2c([nH]c3cc(F)ccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,C[C@@H]1Cc2c([nH]c3cc(F)ccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,3.5,CHEMBL4827363,7.4,logd
Cc1cc(C(=O)N(CC(N)=O)CC(c2ccccc2)c2ccccc2)cn(C)c1=O,Cc1cc(C(=O)N(CC(N)=O)CC(c2ccccc2)c2ccccc2)cn(C)c1=O,2.9,CHEMBL4827450,7.4,logd
Cc1cc(C(=O)N(CC(c2ccccc2)c2ccccc2)C(C)C#N)cn(C)c1=O,Cc1cc(C(=O)N(CC(c2ccccc2)c2ccccc2)C(C)C#N)cn(C)c1=O,4.8,CHEMBL4827450,7.4,logd
CNC(=O)C(C)N(CC(c1ccccc1)c1ccccn1)C(=O)c1cc(C)c(=O)n(C)c1,CNC(=O)C(C)N(CC(c1ccccc1)c1ccccn1)C(=O)c1cc(C)c(=O)n(C)c1,2.1,CHEMBL4827450,7.4,logd
CNC(=O)C(C(C)C)N(CC(c1ccccc1)c1ccccc1)C(=O)c1cc(C)c(=O)n(C)c1,CNC(=O)C(C(C)C)N(CC(c1ccccc1)c1ccccc1)C(=O)c1cc(C)c(=O)n(C)c1,4.9,CHEMBL4827450,7.4,logd
CNC(=O)C(N(CC(c1ccccc1)c1ccccc1)C(=O)c1cc(C)c(=O)n(C)c1)C(C)(C)C,CNC(=O)C(N(CC(c1ccccc1)c1ccccc1)C(=O)c1cc(C)c(=O)n(C)c1)C(C)(C)C,5.4,CHEMBL4827450,7.4,logd
CCSc1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1,CCSc1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1,1.5,CHEMBL2184995,7.4,logd
CO/N=C1/C=C(C#Cc2ccccn2)CCC1F,CO/N=C1/C=C(C#Cc2ccccn2)CCC1F,1.7,CHEMBL2166828,7.4,logd
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1.26,CHEMBL635477,7.4,logd
Cn1c2c(c3c(F)c(F)ccc31)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC2,Cn1c2c(c3c(F)c(F)ccc31)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC2,2.8,CHEMBL2168713,7.4,logd
CC(C)CCCC(C)c1cnc(NCC(P(=O)(O)O)P(=O)(O)O)s1,CC(C)CCCC(C)c1cnc(NCC(P(=O)(O)O)P(=O)(O)O)s1,-2.96,CHEMBL4481383,7.4,logd
Cc1c(NC(=O)CCCC(=O)c2ccc(F)cc2)ccc2cc(CN3CCCC3)cnc12,Cc1c(NC(=O)CCCC(=O)c2ccc(F)cc2)ccc2cc(CN3CCCC3)cnc12,2.31,CHEMBL2061642,7.4,logd
Cc1c(NC(=O)c2ccc(OCC3CC3)cc2)ccc2cc(C(C)N3CCCC3)cnc12,Cc1c(NC(=O)c2ccc(OCC3CC3)cc2)ccc2cc(C(C)N3CCCC3)cnc12,3.0,CHEMBL2061642,7.4,logd
CC(=O)NCCNC(C)c1cnc2c(C)c(NC(=O)c3ccc(OCC4CC4)cc3)ccc2c1,CC(=O)NCCNC(C)c1cnc2c(C)c(NC(=O)c3ccc(OCC4CC4)cc3)ccc2c1,2.14,CHEMBL2061642,7.4,logd
CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc3c(c2)C(=O)CC(C2CCN(C(=O)C4CCCC4)CC2)O3)cc1,CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc3c(c2)C(=O)CC(C2CCN(C(=O)C4CCCC4)CC2)O3)cc1,5.13,CHEMBL5044336,7.4,logd
CC(C)CCCC(C)CCCc1cccc(NCC(P(=O)(O)O)P(=O)(O)O)n1,CC(C)CCCC(C)CCCc1cccc(NCC(P(=O)(O)O)P(=O)(O)O)n1,-2.0,CHEMBL4481383,7.4,logd
NC(=O)Cn1c2c(c3ccccc31)CN(S(=O)(=O)c1ccc(F)cc1)CC2,NC(=O)Cn1c2c(c3ccccc31)CN(S(=O)(=O)c1ccc(F)cc1)CC2,3.1,CHEMBL5133709,7.4,logd
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc(OCC(=O)O)c(F)c2)c1,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc(OCC(=O)O)c(F)c2)c1,2.31,CHEMBL3619607,7.4,logd
Nc1nc(NC2CCNCC2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,Nc1nc(NC2CCNCC2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,2.4,CHEMBL3620185,7.4,logd
CC(=O)N1CC2(C1)CN(c1ccc(Nc3cc(-c4ccnc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)nc1)C2,CC(=O)N1CC2(C1)CN(c1ccc(Nc3cc(-c4ccnc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)nc1)C2,2.5,CHEMBL4023699,7.4,logd
CS(=O)(=O)N1CCC(COc2ccc(-c3ccn[nH]3)nc2)CC1,CS(=O)(=O)N1CCC(COc2ccc(-c3ccn[nH]3)nc2)CC1,1.11,CHEMBL5113121,7.4,logd
CNCc1cc(-c2cccnc2F)n(S(=O)(=O)c2cccc(F)c2)c1,CNCc1cc(-c2cccnc2F)n(S(=O)(=O)c2cccc(F)c2)c1,0.23,CHEMBL4021484,7.4,logd
CNCc1cc(-c2cccnc2F)n(S(=O)(=O)c2cccc(OC)c2)c1,CNCc1cc(-c2cccnc2F)n(S(=O)(=O)c2cccc(OC)c2)c1,0.1,CHEMBL4021484,7.4,logd
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,6.6,CHEMBL3580069,7.4,logd
CN(C)CCCN1c2ccccc2CCc2ccccc21,CN(C)CCCN1c2ccccc2CCc2ccccc21,2.52,CHEMBL631372,7.4,logd
CCOc1nc2cc(N)cc(CC)c2c(=O)o1,CCOc1nc2cc(N)cc(CC)c2c(=O)o1,2.7,CHEMBL638078,7.4,logd
CCc1c(O)c(=O)ccn1C(C)C,CCc1c(O)c(=O)ccn1C(C)C,0.73,CHEMBL638473,7.4,logd
O=c1oc(NCc2ccccc2)nc2ccccc12,O=c1oc(NCc2ccccc2)nc2ccccc12,2.8,CHEMBL635124,7.4,logd
CN(C)CCCO/N=C1/C[C@H]2C(C)(C)O[C@H]3CC(=O)OC[C@]32[C@H]2CC[C@]3(C)C(=CC(=O)O[C@H]3c3ccoc3)[C@]12C,CN(C)CCCO/N=C1/C[C@H]2C(C)(C)O[C@H]3CC(=O)OC[C@]32[C@H]2CC[C@]3(C)C(=CC(=O)O[C@H]3c3ccoc3)[C@]12C.Cl,0.19,CHEMBL3242121,7.4,logd
CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Cl)ncc3n1C)C2,CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Cl)ncc3n1C)C2,1.5,CHEMBL3368107,7.4,logd
Cn1cnc(-c2cnc(O[C@@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@@H]3F)c(C(N)=O)c2)c1,Cn1cnc(-c2cnc(O[C@@H]3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C[C@@H]3F)c(C(N)=O)c2)c1,3.0,CHEMBL4195802,7.4,logd
CC(C)(CO)Oc1ccc(C(N)=O)c(O[C@@H]2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)C[C@@H]2F)c1,CC(C)(CO)Oc1ccc(C(N)=O)c(O[C@@H]2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)C[C@@H]2F)c1,3.0,CHEMBL4195802,7.4,logd
Cc1c(-c2noc(-c3cnc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)C2,Cc1c(-c2noc(-c3cnc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)C2,2.84,CHEMBL3631763,7.4,logd
O=C(O)c1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(S(=O)(=O)C3CCC3)c2)nc1,O=C(O)c1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(S(=O)(=O)C3CCC3)c2)nc1,-0.1,CHEMBL3095512,7.4,logd
Cc1cccc(Cl)c1N(CC1CC1)C1=NCCN1,Cc1cccc(Cl)c1N(CC1CC1)C1=NCCN1,-0.99,CHEMBL640145,7.4,logd
Cc1c(O)c(=O)ccn1CCCC(=O)O,Cc1c(O)c(=O)ccn1CCCC(=O)O,-2.75,CHEMBL638473,7.4,logd
CC(C)c1cc(C(=O)N2Cc3ccc(NC4CCN(C)CC4)cc3C2)c(O)cc1O,CC(C)c1cc(C(=O)N2Cc3ccc(NC4CCN(C)CC4)cc3C2)c(O)cc1O,1.7,CHEMBL1219225,7.4,logd
CC(C)c1cc(C(=O)N2Cc3ccc(C4(O)CCN(C)CC4)cc3C2)c(O)cc1O,CC(C)c1cc(C(=O)N2Cc3ccc(C4(O)CCN(C)CC4)cc3C2)c(O)cc1O,1.7,CHEMBL1219225,7.4,logd
CC(C)c1cc(C(=O)N2Cc3ccc(OCCCN)cc3C2)c(O)cc1O,CC(C)c1cc(C(=O)N2Cc3ccc(OCCCN)cc3C2)c(O)cc1O,0.96,CHEMBL1219225,7.4,logd
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCOCC4)cc3C2)c(O)cc1O,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCOCC4)cc3C2)c(O)cc1O.Cl,3.3,CHEMBL1219225,7.4,logd
CC(C)c1cc(C(=O)N2Cc3ccccc3C2)c(O)cc1O,CC(C)c1cc(C(=O)N2Cc3ccccc3C2)c(O)cc1O,3.7,CHEMBL1219225,7.4,logd
CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)cc2)nc2cnc(OC)cc21,CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)cc2)nc2cnc(OC)cc21,1.4,CHEMBL3607179,7.4,logd
COc1cc(F)ccc1-c1cnc2sc(N3CC[C@@H](N)[C@H](O)C3)nn12,COc1cc(F)ccc1-c1cnc2sc(N3CC[C@@H](N)[C@H](O)C3)nn12,1.5,CHEMBL5160047,7.4,logd
CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C(F)(F)F)cc21,CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C(F)(F)F)cc21,1.3,CHEMBL3607179,7.4,logd
CN(C)C(=O)c1cc(CN2CCOc3ccc(F)cc32)c2oc(N3CCOCC3)cc(=O)c2c1,CN(C)C(=O)c1cc(CN2CCOc3ccc(F)cc32)c2oc(N3CCOCC3)cc(=O)c2c1,1.9,CHEMBL3802890,7.4,logd
Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3CCO)n1,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3CCO)n1,1.0,CHEMBL3610072,7.4,logd
CCP(=O)(CC)c1ccccc1Nc1nc(Nc2cc(-c3cnn(C)c3)c(N3CCOCC3)cc2OC)ncc1Cl,CCP(=O)(CC)c1ccccc1Nc1nc(Nc2cc(-c3cnn(C)c3)c(N3CCOCC3)cc2OC)ncc1Cl,4.0,CHEMBL5031767,7.4,logd
COc1cccc(C2Cc3nccn3C2)c1,COc1cccc(C2Cc3nccn3C2)c1,2.0,CHEMBL1015848,7.4,logd
N#Cc1ccccc1C1Cc2nccn2C1,N#Cc1ccccc1C1Cc2nccn2C1,1.3,CHEMBL1015848,7.4,logd
Cc1c(-c2noc(-c3cnc(NC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)CC2,Cc1c(-c2noc(-c3cnc(NC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)CC2,2.44,CHEMBL3631763,7.4,logd
CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)C(C)c3ccccc3)CC2)nc1C,CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)C(C)c3ccccc3)CC2)nc1C,3.3,CHEMBL3291551,7.4,logd
CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(C)c(F)c3)CC2)nc1C,CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(C)c(F)c3)CC2)nc1C,3.4,CHEMBL3291551,7.4,logd
Cc1ccccc1C(=O)Nc1ccc(C#N)cn1,Cc1ccccc1C(=O)Nc1ccc(C#N)cn1,3.9,CHEMBL3367123,7.4,logd
Cc1ccccc1C(=O)Nc1ccc(F)cn1,Cc1ccccc1C(=O)Nc1ccc(F)cn1,2.7,CHEMBL3367123,7.4,logd
Cc1ccccc1C(=O)Nc1cc(C#N)ccn1,Cc1ccccc1C(=O)Nc1cc(C#N)ccn1,2.8,CHEMBL3367123,7.4,logd
CCC(CC)NC(=O)c1nc(-c2ccccc2)cnc1N,CCC(CC)NC(=O)c1nc(-c2ccccc2)cnc1N,4.3,CHEMBL3606383,7.4,logd
CC(C)(C)CC(=O)N1CCC(N(c2ccc(Cl)cc2)c2cccnc2)CC1,CC(C)(C)CC(=O)N1CCC(N(c2ccc(Cl)cc2)c2cccnc2)CC1,4.2,CHEMBL3137510,7.4,logd
O=C(C1CC1)N1CCC(N(c2ccc(Cl)cc2)c2cccnc2)CC1,O=C(C1CC1)N1CCC(N(c2ccc(Cl)cc2)c2cccnc2)CC1,3.4,CHEMBL3137510,7.4,logd
O=C(c1ccccc1C(F)(F)F)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,O=C(c1ccccc1C(F)(F)F)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,4.4,CHEMBL3137510,7.4,logd
Cc1ncsc1C(=O)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,Cc1ncsc1C(=O)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,3.3,CHEMBL3137510,7.4,logd
Cc1cncc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,Cc1cncc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,4.8,CHEMBL3137510,7.4,logd
Cc1[nH]c(C)c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)c(=O)c1Cl,Cc1[nH]c(C)c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)c(=O)c1Cl,2.56,CHEMBL4048941,7.4,logd
C[C@@H]1c2nnc(-c3csc(-c4ccc(F)cc4F)n3)n2CCN1C(=O)c1ccc(-c2cccs2)cc1,C[C@@H]1c2nnc(-c3csc(-c4ccc(F)cc4F)n3)n2CCN1C(=O)c1ccc(-c2cccs2)cc1,5.0,CHEMBL3610072,7.4,logd
CCC1CN(Cc2ccccc2)c2cc(-c3ccc(C(N)=O)nc3)ccc2N1C(C)=O,CCC1CN(Cc2ccccc2)c2cc(-c3ccc(C(N)=O)nc3)ccc2N1C(C)=O,4.5,CHEMBL4189287,7.4,logd
CCC1CN(Cc2ccccc2)c2cc(-c3cncnc3)ccc2N1C(C)=O,CCC1CN(Cc2ccccc2)c2cc(-c3cncnc3)ccc2N1C(C)=O,4.9,CHEMBL4189287,7.4,logd
O=C(c1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2)N1C[C@H](O)CO1,O=C(c1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2)N1C[C@H](O)CO1,1.55,CHEMBL948148,7.4,logd
CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)nc2)CC1,CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)nc2)CC1,3.1,CHEMBL3226857,7.4,logd
CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,3.2,CHEMBL3226857,7.4,logd
Nc1nc(=O)[nH]c2cc(Cl)ccc12,Nc1nc(=O)[nH]c2cc(Cl)ccc12,1.2,CHEMBL5036613,7.4,logd
CN(CCc1ccccc1)c1nc(=O)[nH]c2cc(Cl)ccc12,CN(CCc1ccccc1)c1nc(=O)[nH]c2cc(Cl)ccc12,3.1,CHEMBL5036613,7.4,logd
O=c1nc(N2CCC2)c2ccc(Cl)cc2[nH]1,O=c1nc(N2CCC2)c2ccc(Cl)cc2[nH]1,1.8,CHEMBL5036613,7.4,logd
CC(=O)N1C[C@@H]2C[C@H]1C[C@H]2c1ccc(-c2cc(C(=O)O)cc3cc(-c4ccc(C(F)(F)F)cc4)ccc23)cc1,CC(=O)N1C[C@@H]2C[C@H]1C[C@H]2c1ccc(-c2cc(C(=O)O)cc3cc(-c4ccc(C(F)(F)F)cc4)ccc23)cc1,0.92,CHEMBL5045603,7.4,logd
O=C(O)c1cc(-c2ccc([C@]3(O)C[C@H]4CC[C@@H]3CN4)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1,O=C(O)c1cc(-c2ccc([C@]3(O)C[C@H]4CC[C@@H]3CN4)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1,0.74,CHEMBL5045603,7.4,logd
O=S(=O)(c1ccc(F)cc1)N1CCc2c([nH]c3ccccc23)C1,O=S(=O)(c1ccc(F)cc1)N1CCc2c([nH]c3ccccc23)C1,4.1,CHEMBL5133709,7.4,logd
NC(=O)c1ccc2[nH]c3c(c2c1)CN(S(=O)(=O)c1ccc(F)cc1)CC3,NC(=O)c1ccc2[nH]c3c(c2c1)CN(S(=O)(=O)c1ccc(F)cc1)CC3,2.6,CHEMBL5133709,7.4,logd
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.74,CHEMBL3533246,7.4,logd
N#Cc1[nH]nc2c1-c1cnc(N)c(c1)OCc1cc(F)ccc1OCCC2,N#Cc1[nH]nc2c1-c1cnc(N)c(c1)OCc1cc(F)ccc1OCCC2,3.6,CHEMBL3293165,7.4,logd
C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CCCOc2ccc(F)cc21,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CCCOc2ccc(F)cc21,3.8,CHEMBL3293165,7.4,logd
Cc1sc(C(=O)c2cncnc2N[C@@H]2C[C@H](COS(N)(=O)=O)[C@@H](O)C2)cc1C1OCCc2ccc(Cl)cc21,Cc1sc(C(=O)c2cncnc2N[C@@H]2C[C@H](COS(N)(=O)=O)[C@@H](O)C2)cc1C1OCCc2ccc(Cl)cc21,1.9,CHEMBL4835015,7.4,logd
COc1cnc2ccc(=O)n(CCN3CCN(c4nc5ccccc5[nH]4)CC3)c2c1,COc1cnc2ccc(=O)n(CCN3CCN(c4nc5ccccc5[nH]4)CC3)c2c1,2.4,CHEMBL3366646,7.4,logd
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,2.2,CHEMBL4726142,7.4,logd
Cc1cnc(N2CCN(Cc3ccc4c(c3)[nH]c(=O)c3cccnc34)CC2)n1C,Cc1cnc(N2CCN(Cc3ccc4c(c3)[nH]c(=O)c3cccnc34)CC2)n1C,2.5,CHEMBL5152035,7.4,logd
CCc1cc2ncc(CN3CCN(c4ccc(C(=O)NC)nc4)CC3)cc2[nH]c1=O,CCc1cc2ncc(CN3CCN(c4ccc(C(=O)NC)nc4)CC3)cc2[nH]c1=O,1.9,CHEMBL5152035,7.4,logd
C[C@H](Nc1nc(N)nc(N)c1C#N)c1cc(=O)n2cc(F)ccc2c1-c1cc(F)cc(F)c1,C[C@H](Nc1nc(N)nc(N)c1C#N)c1cc(=O)n2cc(F)ccc2c1-c1cc(F)cc(F)c1,1.88,CHEMBL4724069,7.4,logd
CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)NC3CCCOC3)cn2)c1,CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)NC3CCCOC3)cn2)c1,2.2,CHEMBL5099706,7.4,logd
CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)NC(C)(C)CS(C)(=O)=O)cn2)c1,CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)NC(C)(C)CS(C)(=O)=O)cn2)c1,1.9,CHEMBL5099706,7.4,logd
CC(=O)Nc1ccc(Oc2ccc3[nH]c(N)c(C#N)c3c2)cc1,CC(=O)Nc1ccc(Oc2ccc3[nH]c(N)c(C#N)c3c2)cc1,2.8,CHEMBL3425141,7.4,logd
CCn1cc(C#N)c2cc(Oc3ccc(N(C)C(=O)[C@@H]4CCCN4)cc3)ccc21,CCn1cc(C#N)c2cc(Oc3ccc(N(C)C(=O)[C@@H]4CCCN4)cc3)ccc21,1.9,CHEMBL3425141,7.4,logd
Cc1noc(C)c1Cn1nc(C#N)c2cc(Oc3ccc(NC(=O)[C@@H]4CCCN4)cc3)ccc21,Cc1noc(C)c1Cn1nc(C#N)c2cc(Oc3ccc(NC(=O)[C@@H]4CCCN4)cc3)ccc21,2.5,CHEMBL3425141,7.4,logd
CC(C)Cn1cc(C#N)c2cc(Cc3ccc(NC(=O)[C@@H]4CCCN4)cc3)ccc21,CC(C)Cn1cc(C#N)c2cc(Cc3ccc(NC(=O)[C@@H]4CCCN4)cc3)ccc21,3.9,CHEMBL3425141,7.4,logd
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@@H]4[C@H]3CC[C@]12C,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@@H]4[C@H]3CC[C@]12C,5.1,CHEMBL3430055,7.4,logd
Cc1cccc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,Cc1cccc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,1.6,CHEMBL3424999,7.4,logd
Cc1ccoc1C(=O)Nc1ccc(F)c(-c2nc3ncccc3o2)c1,Cc1ccoc1C(=O)Nc1ccc(F)c(-c2nc3ncccc3o2)c1,2.9,CHEMBL2411125,7.4,logd
Cc1ccoc1C(=O)Nc1cccc(-c2nc3ncccc3o2)c1,Cc1ccoc1C(=O)Nc1cccc(-c2nc3ncccc3o2)c1,2.9,CHEMBL2411125,7.4,logd
CN1CCN(c2ccc(F)cc2CN2CCN(c3ccc(N4CCOCC4)cc3)C2=O)CC1,CN1CCN(c2ccc(F)cc2CN2CCN(c3ccc(N4CCOCC4)cc3)C2=O)CC1,2.1,CHEMBL5128845,7.4,logd
CS(=O)(=O)c1ccc(CNC(=O)C2CCN(c3cccc(C(F)(F)F)c3)C2=O)cc1,CS(=O)(=O)c1ccc(CNC(=O)C2CCN(c3cccc(C(F)(F)F)c3)C2=O)cc1,2.1,CHEMBL5128845,7.4,logd
COCC(=O)N1CCC(COc2ccc(N3CCCCC3=O)cc2)C1,COCC(=O)N1CCC(COc2ccc(N3CCCCC3=O)cc2)C1,-0.1,CHEMBL5128845,7.4,logd
Cc1ccc(S(=O)(=O)N2CCc3[nH]c4ccccc4c3C2)cc1,Cc1ccc(S(=O)(=O)N2CCc3[nH]c4ccccc4c3C2)cc1,4.1,CHEMBL5133709,7.4,logd
O=S(=O)(c1ccc(Cl)cc1)N1CCc2[nH]c3ccccc3c2C1,O=S(=O)(c1ccc(Cl)cc1)N1CCc2[nH]c3ccccc3c2C1,4.2,CHEMBL5133709,7.4,logd
C[C@@H]1c2nnc(-c3nc(C(F)(F)F)ns3)n2CCN1C(=O)c1ccc(F)cc1,C[C@@H]1c2nnc(-c3nc(C(F)(F)F)ns3)n2CCN1C(=O)c1ccc(F)cc1,2.4,CHEMBL3610072,7.4,logd
