Smiles_unify,Smiles,value_nM,value_nM_log,ref,source,Temperature,pH,property
O=C1CCC[C@@H]2[C@H]3C[C@@H](CN12)[C@@H]1CCCCN1C3,O=C1CCC[C@@H]2[C@H]3C[C@@H](CN12)[C@@H]1CCCCN1C3,3349840.963247786,6.525,,Cuietal,25,,solubility
C=CCc1ccccc1OCC(O)CNC(C)C,C=CCc1ccccc1OCC(O)CNC(C)C.Cl,3355352.3520146967,6.5257,,Cuietal,25,,solubility
CNN1C(C)(C)CCCC1(C)C,CNN1C(C)(C)CCCC1(C)C,3364650.6165219103,6.5269,,Cuietal,25,,solubility
C=CCC1(CC(C)C)C(=O)N=C([O-])NC1=O,C=CCC1(CC(C)C)C(=O)N=C([O-])NC1=O.[Na+],3370667.87572441,6.5277,,Cuietal,25,,solubility
O=c1c2ccccc2nc2n1CCCCC2,O=c1c2ccccc2nc2n1CCCCC2,3373812.0808102624,6.5281,,Cuietal,25,,solubility
CN1C2CCC1CC(OC(=O)[C@](C)(CO)c1ccccc1)C2,CN1C2CCC1CC(OC(=O)[C@](C)(CO)c1ccccc1)C2.Cl,3383746.3475736575,6.5294,,Cuietal,25,,solubility
C[N+]1(Cc2cccc3ccccc23)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,C[N+]1(Cc2cccc3ccccc23)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2.[Cl-],3385023.1566326106,6.5296,,Cuietal,25,,solubility
Nc1cc(Cl)cc(C(=O)O)c1Cl,Nc1cc(Cl)cc(C(=O)O)c1Cl,3388441.5613920237,6.53,,Cuietal,25,,solubility
CCCCC[C@@H](O)/C=C/[C@H]1[C@H](C/C=C/CCCC(=O)O)C(=O)C[C@@H]1O,CCCCC[C@@H](O)/C=C/[C@H]1[C@H](C/C=C/CCCC(=O)O)C(=O)C[C@@H]1O,3388441.5613920237,6.53,,Cuietal,25,,solubility
C[N+]1(Cc2ccc(Br)cc2)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,C[N+]1(Cc2ccc(Br)cc2)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2.[Br-],3388662.385744896,6.53,,Cuietal,25,,solubility
Cc1cc(C)c(CC(C)N)c(C)c1,Cc1cc(C)c(CC(C)N)c(C)c1.Cl,3396507.2738598385,6.531,,Cuietal,25,,solubility
O=S(=O)([O-])Oc1ccc(C(c2ccc(OS(=O)(=O)[O-])cc2)c2ccccn2)cc1,O=S(=O)([O-])Oc1ccc(C(c2ccc(OS(=O)(=O)[O-])cc2)c2ccccn2)cc1.[Na+].[Na+],3400491.479608689,6.5315,,Cuietal,25,,solubility
Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Mg+2],3410847.5282201795,6.5329,,Cuietal,25,,solubility
CC(=O)N(c1ccccc1)c1ccccc1,CC(=O)N(c1ccccc1)c1ccccc1,3411371.391121193,6.5329,,Cuietal,25,,solubility
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,3421798.337780652,6.5343,,Cuietal,25,,solubility
O=C(O)CCCCc1ccccc1,O=C(O)CCCCc1ccccc1,3422524.699410246,6.5343,,Cuietal,25,,solubility
CC12CCC(C[N+](C)(CCC[N+](C)(C)C)C1)C2(C)C,CC12CCC(C[N+](C)(CCC[N+](C)(C)C)C1)C2(C)C.COS(=O)(=O)[O-].COS(=O)(=O)[O-],3440187.076203894,6.5366,,Cuietal,25,,solubility
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,3448810.285035943,6.5377,,Cuietal,25,,solubility
c1ccc2c(c1)OCCCO2,c1ccc2c(c1)OCCCO2,3462580.819634014,6.5394,,Cuietal,25,,solubility
C1=C(N2CCCCC2)CCCC1,C1=C(N2CCCCC2)CCCC1,3466844.1449336642,6.5399,,Cuietal,25,,solubility
C[N+]1(CCCC[N+]2(C)CCOCC2)CCOCC1,C[N+]1(CCCC[N+]2(C)CCOCC2)CCOCC1.[Br-].[Br-],3467124.5726884855,6.54,,Cuietal,25,,solubility
Cc1cc(C(=O)NNCc2ccccc2)no1,Cc1cc(C(=O)NNCc2ccccc2)no1,3467368.504525317,6.54,,Cuietal,25,,solubility
CC(C)=CCC/C(C)=C/CO,CC(C)=CCC/C(C)=C/CO,3467368.504525317,6.54,,Cuietal,25,,solubility
CCCCC(=O)c1ccc(N)cc1,CCCCC(=O)c1ccc(N)cc1,3470298.7035853392,6.5404,,Cuietal,25,,solubility
COc1ccc2c3c1O[C@H]1C(=O)C=C[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,COc1ccc2c3c1O[C@H]1C(=O)C=C[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,3475313.7849193756,6.541,,Cuietal,25,,solubility
CC1Oc2ccc(Cl)cc2NC1=O,CC1Oc2ccc(Cl)cc2NC1=O,3476403.9683245695,6.5411,,Cuietal,25,,solubility
O=c1[nH]c(=O)n(Cc2ccc(Cl)cc2)cc1F,O=c1[nH]c(=O)n(Cc2ccc(Cl)cc2)cc1F,3480139.020674553,6.5416,,Cuietal,25,,solubility
COc1ccc(C(=O)CCN2CCCCC2)cc1,COc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,3481374.0677633793,6.5418,,Cuietal,25,,solubility
COc1ccc(C(=O)O)cc1,COc1ccc(C(=O)O)cc1,3483427.427286804,6.542,,Cuietal,25,,solubility
N#CSc1cccc(C(=O)O)c1,N#CSc1cccc(C(=O)O)c1,3487859.6517226263,6.5426,,Cuietal,25,,solubility
N#CSc1ccc(C(=O)O)cc1,N#CSc1ccc(C(=O)O)cc1,3487859.6517226263,6.5426,,Cuietal,25,,solubility
O=C(O)/C=C/c1ccc(Cl)cc1,O=C(O)/C=C/c1ccc(Cl)cc1,3488442.1393602793,6.5426,,Cuietal,25,,solubility
O=C(O)/C=C/c1ccccc1Cl,O=C(O)/C=C/c1ccccc1Cl,3488442.1393602793,6.5426,,Cuietal,25,,solubility
OC(Cn1ccnc1)c1ccc(Cl)cc1,OC(Cn1ccnc1)c1ccc(Cl)cc1,3489437.3794961255,6.5428,,Cuietal,25,,solubility
c1ccc(CCN2CCCCC2)cc1,c1ccc(CCN2CCCCC2)cc1,3491775.046310163,6.543,,Cuietal,25,,solubility
CCCCCCCCCCN,CCCCCCCCCCN,3496481.4942373135,6.5436,,Cuietal,25,,solubility
O=C(NCCO)c1cccc(-c2ccccc2)c1O,O=C(NCCO)c1cccc(-c2ccccc2)c1O,3517445.361391177,6.5462,,Cuietal,25,,solubility
CCOc1ccccc1N1CCN(CC2CN=C(N)O2)CC1,CCOc1ccccc1N1CCN(CC2CN=C(N)O2)CC1,3521751.295238533,6.5468,,Cuietal,25,,solubility
O=c1nc(-c2ccccc2)c2ccccc2[nH]1,O=c1nc(-c2ccccc2)c2ccccc2[nH]1,3522657.3802275127,6.5469,,Cuietal,25,,solubility
c1ccc(CNCCNCc2ccccc2)cc1,CC(=O)O.CC(=O)O.c1ccc(CNCCNCc2ccccc2)cc1,3523334.367000264,6.547,,Cuietal,25,,solubility
CCCCN1CCC(Cc2ccccn2)(OC(=O)CC)CC1,CCCCN1CCC(Cc2ccccn2)(OC(=O)CC)CC1.Cl.Cl,3524579.208570914,6.5471,,Cuietal,25,,solubility
Clc1ccc2c(c1)CONC2,Clc1ccc2c(c1)CONC2,3525777.086294341,6.5473,,Cuietal,25,,solubility
Clc1ccc2c(c1)CNOC2,Clc1ccc2c(c1)CNOC2,3525777.086294341,6.5473,,Cuietal,25,,solubility
COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,3527038.5299672484,6.5474,,Cuietal,25,,solubility
C[C@]12CC[C@H](OS(=O)(=O)[O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,C[C@]12CC[C@H](OS(=O)(=O)[O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12.[Na+],3534202.3718066867,6.5483,,Cuietal,25,,solubility
COc1ccc(SCC2CN=C(N)O2)cc1,COc1ccc(SCC2CN=C(N)O2)cc1,3537483.6234582537,6.5487,,Cuietal,25,,solubility
[NH3+]C1=Nc2ccc([N+](=O)[O-])cc2N(c2ccccc2)C(=O)C1,CS(=O)(=O)[O-].[NH3+]C1=Nc2ccc([N+](=O)[O-])cc2N(c2ccccc2)C(=O)C1,3542430.251625621,6.5493,,Cuietal,25,,solubility
C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)O,C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)O,3548133.8923357534,6.55,,Cuietal,25,,solubility
Cc1ccc(OCC(C)(O)CO)cc1C,Cc1ccc(OCC(C)(O)CO)cc1C,3552524.7476611715,6.5505,,Cuietal,25,,solubility
Cc1cc(C)cc(OCC(C)(O)CO)c1,Cc1cc(C)cc(OCC(C)(O)CO)c1,3552524.7476611715,6.5505,,Cuietal,25,,solubility
CCC1(C(C)C)C(=O)NC(=S)N(C)C1=O,CCC1(C(C)C)C(=O)NC(=S)N(C)C1=O.[Na+],3553521.6848047096,6.5507,,Cuietal,25,,solubility
COC1=C(F)C(F)(F)C(F)(F)C1(F)F,COC1=C(F)C(F)(F)C(F)(F)C1(F)F,3556797.187981125,6.5511,,Cuietal,25,,solubility
CN(C)S(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,CN(C)S(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,3573166.92260671,6.5531,,Cuietal,25,,solubility
CCOC(=O)CN1C(=O)CN(/N=C\c2ccc([N+](=O)[O-])o2)C1=O,CCOC(=O)CN1C(=O)CN(/N=C\c2ccc([N+](=O)[O-])o2)C1=O,3577497.648756726,6.5536,,Cuietal,25,,solubility
CC(=O)CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,CC(=O)CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,3607045.7605347405,6.5572,,Cuietal,25,,solubility
C=CCN1C(=O)c2ccccc2CS1(=O)=O,C=CCN1C(=O)c2ccccc2CS1(=O)=O,3607658.843785567,6.5572,,Cuietal,25,,solubility
Cc1ccccc1OCC(=O)O,Cc1ccccc1OCC(=O)O,3610629.9143942106,6.5576,,Cuietal,25,,solubility
NC(N)=Nc1nc2ccccc2s1,NC(N)=Nc1nc2ccccc2s1,3620474.2167974967,6.5588,,Cuietal,25,,solubility
CCOC(=O)CN(/N=C/c1ccc([N+](=O)[O-])o1)C(N)=O,CCOC(=O)CN(/N=C/c1ccc([N+](=O)[O-])o1)C(N)=O,3623851.277769693,6.5592,,Cuietal,25,,solubility
CC[C@](C)(O)C(=O)O[C@H]1C(=O)O[C@@H]2C[C@H]3C(C)=C[C@H](O)[C@@H](O)[C@]3(C)[C@H]3[C@@]4(O)OC[C@]32[C@@H]1[C@@H](C)[C@H]4O,CC[C@](C)(O)C(=O)O[C@H]1C(=O)O[C@@H]2C[C@H]3C(C)=C[C@H](O)[C@@H](O)[C@]3(C)[C@H]3[C@@]4(O)OC[C@]32[C@@H]1[C@@H](C)[C@H]4O,3624990.6105584814,6.5593,,Cuietal,25,,solubility
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,3630779.711682995,6.56,,Cuietal,25,,solubility
CC(=O)Nc1nnc(S(N)(=O)=O)s1,CC(=O)Nc1nnc(S(N)(=O)=O)s1,3630780.547701014,6.56,,Cuietal,25,,solubility
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1,3632773.333912029,6.5602,,Cuietal,25,,solubility
CCC1(CC)C(=O)NC(=O)N=C1OC(C)C,CCC1(CC)C(=O)NC(=O)N=C1OC(C)C,3633173.643656685,6.5603,,Cuietal,25,,solubility
Cc1nc([N+](=O)[O-])cn1CCCl,Cc1nc([N+](=O)[O-])cn1CCCl,3633985.4071791293,6.5604,,Cuietal,25,,solubility
Cc1cnc([N+](=O)[O-])n1CCCl,Cc1cnc([N+](=O)[O-])n1CCCl,3633985.4071791293,6.5604,,Cuietal,25,,solubility
Cn1c(CCCl)cnc1[N+](=O)[O-],Cn1c(CCCl)cnc1[N+](=O)[O-],3633985.4071791293,6.5604,,Cuietal,25,,solubility
Cc1ccc2c(c1)N(CC(C)[NH+](C)C)C(=O)C(C)O2,Cc1ccc2c(c1)N(CC(C)[NH+](C)C)C(=O)C(C)O2.[Cl-],3647790.743913015,6.562,,Cuietal,25,,solubility
CN(C)CC(=O)[NH2+]/N=C/c1ccc([N+](=O)[O-])o1,CN(C)CC(=O)[NH2+]/N=C/c1ccc([N+](=O)[O-])o1.[Cl-],3650466.0686795264,6.5623,,Cuietal,25,,solubility
NC(=O)c1ccccc1NC(=O)C(Cl)Cl,NC(=O)c1ccccc1NC(=O)C(Cl)Cl,3651927.549581732,6.5625,,Cuietal,25,,solubility
Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,3656795.4676243267,6.5631,,Cuietal,25,,solubility
COc1ccc2c(=O)c(C)c(C)oc2c1C[NH+](C)C,COc1ccc2c(=O)c(C)c(C)oc2c1C[NH+](C)C.[Cl-],3660432.8566899765,6.5635,,Cuietal,25,,solubility
COCc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,COCc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,3663545.139802459,6.5639,,Cuietal,25,,solubility
NC(Cc1ccccc1)c1ccccc1,Cl.NC(Cc1ccccc1)c1ccccc1,3679317.5330469473,6.5658,,Cuietal,25,,solubility
NC(=O)C1c2ccccc2CCc2ncccc21,NC(=O)C1c2ccccc2CCc2ncccc21,3680389.593154377,6.5659,,Cuietal,25,,solubility
CCCC[NH2+]CC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC(=O)[O-].CCCC[NH2+]CC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,3685372.6116466974,6.5665,,Cuietal,25,,solubility
CCCC1(CCC)OC(=O)[N-]C1=O,CCCC1(CCC)OC(=O)[N-]C1=O.[Na+],3687169.7149782935,6.5667,,Cuietal,25,,solubility
CN(C)CCCNc1nc2cc(Cl)ccc2o1,CN(C)CCCNc1nc2cc(Cl)ccc2o1,3688960.703945149,6.5669,,Cuietal,25,,solubility
CCCCCNCCOC(=O)c1ccc(N)cc1,CCCCCNCCOC(=O)c1ccc(N)cc1.Cl,3695955.4949599933,6.5677,,Cuietal,25,,solubility
CCN1CCN(CC)C(C(=O)Nc2c(C)cccc2C)C1,CCN1CCN(CC)C(C(=O)Nc2c(C)cccc2C)C1.O=NO.O=NO,3703230.3238189686,6.5686,,Cuietal,25,,solubility
CC(=O)Oc1ccc(C(=O)O)cc1OC(C)=O,CC(=O)Oc1ccc(C(=O)O)cc1OC(C)=O,3707046.5877978825,6.569,,Cuietal,25,,solubility
CN1C(C)(C)CC(Br)CC1(C)C,CN1C(C)(C)CC(Br)CC1(C)C,3715075.0878541362,6.57,,Cuietal,25,,solubility
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,3715351.435480344,6.57,,Cuietal,25,,solubility
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,3715351.435480344,6.57,,Cuietal,25,,solubility
Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CCc1ccccn1)CC3,O=S(=O)(O)O.Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CCc1ccccn1)CC3,3717288.8925045854,6.5702,,Cuietal,25,,solubility
CN(C(=O)C(Cl)Cl)c1ccc(O)cc1,CN(C(=O)C(Cl)Cl)c1ccc(O)cc1,3730412.3479779623,6.5718,,Cuietal,25,,solubility
CC(C)NCC(O)c1ccc2ccccc2c1,CC(C)NCC(O)c1ccc2ccccc2c1,3737086.987830065,6.5725,,Cuietal,25,,solubility
CCCN1C(=O)[N-]C(=O)C(CC)(CC)C1=O,CCCN1C(=O)[N-]C(=O)C(CC)(CC)C1=O.[Na+],3742074.779971193,6.5731,,Cuietal,25,,solubility
CCCCC1(CC)C(=O)N=C([O-])N(C)C1=O,CCCCC1(CC)C(=O)N=C([O-])N(C)C1=O.[Na+],3742074.779971193,6.5731,,Cuietal,25,,solubility
CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,3742839.7486422113,6.5732,,Cuietal,25,,solubility
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,3753922.851479289,6.5745,,Cuietal,25,,solubility
O=c1[nH]c2ccccc2n1-c1ccccc1,O=c1[nH]c2ccccc2n1-c1ccccc1,3762438.579902493,6.5755,,Cuietal,25,,solubility
NS(=O)(=O)Cc1noc2ccccc12,NS(=O)(=O)Cc1noc2ccccc12,3769619.514284362,6.5763,,Cuietal,25,,solubility
O=C(O)c1cc(Cl)c(O)c(Cl)c1,O=C(O)c1cc(Cl)c(O)c(Cl)c1,3782499.062025533,6.5778,,Cuietal,25,,solubility
C/C=C/CSC(C)(C)C(=O)NC,C/C=C/CSC(C)(C)C(=O)NC,3796029.05604808,6.5793,,Cuietal,25,,solubility
Oc1cccc2cccnc12,Oc1cccc2cccnc12,3801893.0877872747,6.58,,Cuietal,25,,solubility
CC(C)(NC(=O)N(CCCl)N=O)C(=O)O,CC(C)(NC(=O)N(CCCl)N=O)C(=O)O,3801969.3637432214,6.58,,Cuietal,25,,solubility
COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,3803682.355822432,6.5802,,Cuietal,25,,solubility
Cc1cccc(Cl)c1C(=O)O,Cc1cccc(Cl)c1C(=O)O,3813777.901945861,6.5814,,Cuietal,25,,solubility
CN(C)CCN(Cc1ccsc1Cl)c1ccccn1,CN(C)CCN(Cc1ccsc1Cl)c1ccccn1.Cl,3821997.362329831,6.5823,,Cuietal,25,,solubility
O=C(Nc1ccncc1)c1ccccc1,O=C(Nc1ccncc1)c1ccccc1,3828982.019932818,6.5831,,Cuietal,25,,solubility
CC(C)OC(=O)c1ccc(O)cc1,CC(C)OC(=O)c1ccc(O)cc1,3829015.0557141085,6.5831,,Cuietal,25,,solubility
O=C(O)/C=C/c1ccc([N+](=O)[O-])cc1,O=C(O)/C=C/c1ccc([N+](=O)[O-])cc1,3841414.7976026507,6.5845,,Cuietal,25,,solubility
CCOC(=O)N1CCN(C(=O)OCC)C(C)C1,CCOC(=O)N1CCN(C(=O)OCC)C(C)C1,3851963.4358429285,6.5857,,Cuietal,25,,solubility
COc1ccc(CC/N=C(\N)CSS(=O)(=O)O)cc1OC,COc1ccc(CC/N=C(\N)CSS(=O)(=O)O)cc1OC,3857597.823503328,6.5863,,Cuietal,25,,solubility
CCCCN1CCC(O)(c2cccs2)CC1,CCCCN1CCC(O)(c2cccs2)CC1.Cl,3879130.784132055,6.5887,,Cuietal,25,,solubility
COc1ccc([N+](=O)[O-])cc1,COc1ccc([N+](=O)[O-])cc1,3890450.554133358,6.59,,Cuietal,25,,solubility
COC(=O)c1ccc(OC)cc1,COC(=O)c1ccc(OC)cc1,3890450.554133358,6.59,,Cuietal,25,,solubility
CC(C)(C)c1ccc(O)cc1,CC(C)(C)c1ccc(O)cc1,3890450.554133358,6.59,,Cuietal,25,,solubility
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,3890450.554133358,6.59,,Cuietal,25,,solubility
COc1ccc2c(=O)c(C)c(C)oc2c1C[NH+]1CCOCC1,COc1ccc2c(=O)c(C)c(C)oc2c1C[NH+]1CCOCC1.[Cl-],3913882.694524304,6.5926,,Cuietal,25,,solubility
C=CCC1(CC=C)C(=O)N(C)C(=O)N(C)C1=O,C=CCC1(CC=C)C(=O)N(C)C(=O)N(C)C1=O,3919228.3413567054,6.5932,,Cuietal,25,,solubility
COc1ccccc1OCC1CNC(=O)O1,COc1ccccc1OCC1CNC(=O)O1,3924238.8953683767,6.5938,,Cuietal,25,,solubility
CN[C@H](C)CC1CCCCC1,CN[C@H](C)CC1CCCCC1.Cl,3942777.567830319,6.5958,,Cuietal,25,,solubility
CN[C@@H](C)CC1CCCCC1,CN[C@@H](C)CC1CCCCC1.Cl,3942777.567830319,6.5958,,Cuietal,25,,solubility
CNCC(C)C1CCCCC1,CNCC(C)C1CCCCC1.Cl,3942777.567830319,6.5958,,Cuietal,25,,solubility
O=c1nc2occn2c(=O)n1-c1cccc(Cl)c1,O=c1nc2occn2c(=O)n1-c1cccc(Cl)c1,3944818.216265562,6.596,,Cuietal,25,,solubility
O=C(C[NH+]1CCOCC1)N/N=C/c1ccc([N+](=O)[O-])o1,O=C(C[NH+]1CCOCC1)N/N=C/c1ccc([N+](=O)[O-])o1.[Cl-],3953387.8025718126,6.597,,Cuietal,25,,solubility
CCC(=O)c1ccc2c(c1)OCO2,CCC(=O)c1ccc2c(c1)OCO2,3956517.59121392,6.5973,,Cuietal,25,,solubility
Cc1ccc(NC(=O)c2ccc(N)cc2)c(C)n1,Cc1ccc(NC(=O)c2ccc(N)cc2)c(C)n1,3974404.501019994,6.5993,,Cuietal,25,,solubility
CC1=NN(Cc2ccccc2)C(=O)C1,CC1=NN(Cc2ccccc2)C(=O)C1,3979174.410048223,6.5998,,Cuietal,25,,solubility
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,3981070.78885944,6.6,,Cuietal,25,,solubility
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,3981070.78885944,6.6,,Cuietal,25,,solubility
CCn1c(=O)c(N(C)C)c(C)n(-c2ccccc2)c1=O,CCn1c(=O)c(N(C)C)c(C)n(-c2ccccc2)c1=O,3987765.970463155,6.6007,,Cuietal,25,,solubility
CCCCCCCCCCCCN,CCCCCCCCCCCCN.Cl,3993003.1150557837,6.6013,,Cuietal,25,,solubility
COc1ccc(/C=C/C(=O)O)cc1,COc1ccc(/C=C/C(=O)O)cc1,3995802.1663036034,6.6016,,Cuietal,25,,solubility
Cc1cc(OCCCNCCSS(=O)(=O)O)nc2ccccc12,Cc1cc(OCCCNCCSS(=O)(=O)O)nc2ccccc12,4011726.7007070654,6.6033,,Cuietal,25,,solubility
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1.Cl,4015971.850410938,6.6038,,Cuietal,25,,solubility
CC(C)OC(=O)c1ccccc1S(N)(=O)=O,CC(C)OC(=O)c1ccccc1S(N)(=O)=O,4020108.9299158463,6.6042,,Cuietal,25,,solubility
CCN(C)C(CC)(CC)CC,Br.CCN(C)C(CC)(CC)CC,4025808.838464842,6.6049,,Cuietal,25,,solubility
Cc1cc2ccccc2oc1=O,Cc1cc2ccccc2oc1=O,4028794.049700389,6.6052,,Cuietal,25,,solubility
CC1COn2c1nc1ccccc1c2=O,CC1COn2c1nc1ccccc1c2=O,4040294.1436483073,6.6064,,Cuietal,25,,solubility
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4043926.1879460337,6.6068,,Cuietal,25,,solubility
CN(C)[C@@H]1C(=O)C(C(=O)NCO)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,CN(C)[C@@H]1C(=O)C(C(=O)NCO)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,4043953.014420871,6.6068,,Cuietal,25,,solubility
CCOC(=O)C(C(=O)OCC)C(O)(C(F)(F)F)C(F)(F)F,CCOC(=O)C(C(=O)OCC)C(O)(C(F)(F)F)C(F)(F)F,4046708.7085907254,6.6071,,Cuietal,25,,solubility
C[C@@H]1C[C@H]2CC(=O)[C@H]3CCCN4CCC[C@H]2[C@]34C1,C[C@@H]1C[C@H]2CC(=O)[C@H]3CCCN4CCC[C@H]2[C@]34C1,4050415.9539531483,6.6075,,Cuietal,25,,solubility
O=C(O)CCCN1C(=O)c2ccccc2C1=O,O=C(O)CCCN1C(=O)c2ccccc2C1=O,4051915.7998585235,6.6077,,Cuietal,25,,solubility
c1ccc(CNCCNCc2ccccc2)cc1,Cl.Cl.c1ccc(CNCCNCc2ccccc2)cc1,4054062.810215677,6.6079,,Cuietal,25,,solubility
Cc1ccc(C(C)C)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1,Cc1ccc(C(C)C)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1,4056191.213993124,6.6081,,Cuietal,25,,solubility
CCC(C)(O)Cc1ccccc1,CCC(C)(O)Cc1ccccc1,4067020.5984132183,6.6093,,Cuietal,25,,solubility
Oc1ccccc1-c1ccccc1,Oc1ccccc1-c1ccccc1,4073801.8400134807,6.61,,Cuietal,25,,solubility
CC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O,CC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O,4073801.8400134807,6.61,,Cuietal,25,,solubility
CCN(CC)CCN(CCN(CC)CC)CCN(CC)CC,CCN(CC)CCN(CCN(CC)CC)CCN(CC)CC.Cl.Cl.Cl,4080804.646299786,6.6107,,Cuietal,25,,solubility
CCC(=O)N1CC2CCC(C1)N2C(=O)CC,CCC(=O)N1CC2CCC(C1)N2C(=O)CC,4101576.432498412,6.613,,Cuietal,25,,solubility
O=C(C[NH+]1CCCCC1)c1ccccc1,O=C(C[NH+]1CCCCC1)c1ccccc1.[Br-],4116862.74511542,6.6146,,Cuietal,25,,solubility
NC(=O)C1=NC=N/C1=N\NN(CCCl)CCCl,NC(=O)C1=NC=N/C1=N\NN(CCCl)CCCl,4120017.910520895,6.6149,,Cuietal,25,,solubility
c1ccc(C(c2ccccc2)N2CCNCC2)cc1,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,4121080.6803807598,6.615,,Cuietal,25,,solubility
CCC(=O)C1C(=O)c2ccccc2C1=O,CCC(=O)C1C(=O)c2ccccc2C1=O,4124445.497577826,6.6154,,Cuietal,25,,solubility
CP(=O)(c1ccccc1)c1ccccc1,CP(=O)(c1ccccc1)c1ccccc1,4130052.725250219,6.616,,Cuietal,25,,solubility
CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,4131210.0776208052,6.6161,,Cuietal,25,,solubility
