Smiles_unify,Smiles,value_uM,value_uM_log,ref,source,CYP_type,property
CC(=O)N1CCC(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,CC(=O)N1CCC(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,11.0,1.0414,CHEMBL1149712,ChEMBL,CYP3A4,cyp_IC50
Cc1cnc(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)cn1,Cc1cnc(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)cn1,73.0,1.8633,CHEMBL1149712,ChEMBL,CYP2D6,cyp_IC50
CC(=O)N1CCC(C(=O)N2C[C@@H](c3nc(C(C)(C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)no3)[C@H](c3ccc(F)cc3C)C2)CC1,CC(=O)N1CCC(C(=O)N2C[C@@H](c3nc(C(C)(C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)no3)[C@H](c3ccc(F)cc3C)C2)CC1,89.0,1.9494,CHEMBL1149712,ChEMBL,CYP2C9,cyp_IC50
Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCN(CC(=O)N3CCOCC3)CC2)c1,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCN(CC(=O)N3CCOCC3)CC2)c1,0.1,-1.0,CHEMBL1140569,ChEMBL,CYP3A4,cyp_IC50
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2,4.79,0.6803,CHEMBL1149625,ChEMBL,CYP3A4,cyp_IC50
Cc1c(CN(C2CCOCC2)[C@H]2CCNC2)cccc1C(F)(F)F,Cc1c(CN(C2CCOCC2)[C@H]2CCNC2)cccc1C(F)(F)F,5.5,0.7404,CHEMBL1139125,ChEMBL,CYP2D6,cyp_IC50
CNS(=O)(=O)c1ccc2c(c1)CCC(C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,CNS(=O)(=O)c1ccc2c(c1)CCC(C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,0.32,-0.4949,CHEMBL1141191,ChEMBL,CYP2D6,cyp_IC50
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCCC1,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCCC1,1.0,0.0,CHEMBL1145579,ChEMBL,CYP3A4,cyp_IC50
CC(=O)N1C2CCC1CN(C(=O)CC1([C@H]3COC[C@@H](C4CC4)N3S(=O)(=O)c3ccc(Cl)cc3)CC1)C2,CC(=O)N1C2CCC1CN(C(=O)CC1([C@H]3COC[C@@H](C4CC4)N3S(=O)(=O)c3ccc(Cl)cc3)CC1)C2,4.3,0.6335,CHEMBL3870321,ChEMBL,CYP3A4,cyp_IC50
Cc1cc(-c2ccc(F)cc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,Cc1cc(-c2ccc(F)cc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,4.0,0.6021,CHEMBL1144646,ChEMBL,CYP2C9,cyp_IC50
O=C(CC1([C@H]2CO[C@H]3CCC[C@H]3N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCC(CO)CC1,O=C(CC1([C@H]2CO[C@H]3CCC[C@H]3N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCC(CO)CC1,30.0,1.4771,CHEMBL3870321,ChEMBL,CYP3A4,cyp_IC50
O=C(CC1([C@H]2CO[C@H]3CCC[C@H]3N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCC(N2CCCCC2)CC1,O=C(CC1([C@H]2CO[C@H]3CCC[C@H]3N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCC(N2CCCCC2)CC1,8.0,0.9031,CHEMBL3870321,ChEMBL,CYP3A4,cyp_IC50
Cc1cc(C(=O)N(C)C)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,Cc1cc(C(=O)N(C)C)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,2.2,0.3424,CHEMBL1144646,ChEMBL,CYP3A4,cyp_IC50
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,16.0,1.2041,CHEMBL1137572,ChEMBL,CYP2C9,cyp_IC50
CCC(CC)(COc1ccc2cc([C@H]([C@@H](C)N(C)C)n3ccnc3)ccc2c1)C(=O)O,CCC(CC)(COc1ccc2cc([C@H]([C@@H](C)N(C)C)n3ccnc3)ccc2c1)C(=O)O,5.3,0.7243,CHEMBL1147708,ChEMBL,CYP3A4,cyp_IC50
CN(C(=O)CC(=O)Nc1ccc(NS(C)(=O)=O)cc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,CN(C(=O)CC(=O)Nc1ccc(NS(C)(=O)=O)cc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,10.0,1.0,CHEMBL1144622,ChEMBL,CYP2D6,cyp_IC50
CC(C)(C)CCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,CC(C)(C)CCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,0.6,-0.2218,CHEMBL1221322,ChEMBL,CYP2D6,cyp_IC50
CC(C)(C)CCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCNC1,CC(C)(C)CCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCNC1,10.0,1.0,CHEMBL1221322,ChEMBL,CYP2D6,cyp_IC50
c1cc(OCCCN2CCC(Cc3c[nH]cn3)CC2)cc(OC2CCCCC2)c1,c1cc(OCCCN2CCC(Cc3c[nH]cn3)CC2)cc(OC2CCCCC2)c1,2.0,0.301,CHEMBL1138111,ChEMBL,CYP2D6,cyp_IC50
C[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,C[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,0.8,-0.0969,CHEMBL1140530,ChEMBL,CYP3A4,cyp_IC50
CC(C)[C@@H]1CCC[C@H](COC(=O)N2CCC(N3CCCCC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,CC(C)[C@@H]1CCC[C@H](COC(=O)N2CCC(N3CCCCC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,1.3,0.1139,CHEMBL1140530,ChEMBL,CYP3A4,cyp_IC50
Cc1cnc(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)cn1,Cc1cnc(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)cn1,11.0,1.0414,CHEMBL1149712,ChEMBL,CYP3A4,cyp_IC50
O=C(c1ccc(F)cc1)N1CCn2c(nnc2-c2ccccn2)C1,O=C(c1ccc(F)cc1)N1CCn2c(nnc2-c2ccccn2)C1,66.0,1.8195,CHEMBL3421625,ChEMBL,CYP2C9,cyp_IC50
Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)C3)cs1,Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)C3)cs1,19.0,1.2788,CHEMBL3421625,ChEMBL,CYP2C9,cyp_IC50
CCCCN(c1cccc(-c2ccc(OC(F)(F)F)cc2)c1Cl)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,CCCCN(c1cccc(-c2ccc(OC(F)(F)F)cc2)c1Cl)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,0.7943300000000001,-0.1,CHEMBL1759972,ChEMBL,CYP2C9,cyp_IC50
CC(=O)N(CC(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)c1ccccc1,CC(=O)N(CC(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)c1ccccc1,0.3,-0.5229,CHEMBL1149423,ChEMBL,CYP2D6,cyp_IC50
CN(C(=O)CNc1ccc(C(F)(F)F)cc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,CN(C(=O)CNc1ccc(C(F)(F)F)cc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,0.19,-0.7212,CHEMBL1149423,ChEMBL,CYP2D6,cyp_IC50
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](N[C@@H](C)COC)C4)C3)cc2)cc1,CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](N[C@@H](C)COC)C4)C3)cc2)cc1,25.11886,1.4,CHEMBL1149494,ChEMBL,CYP2D6,cyp_IC50
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3cccc4ncccc34)sc21,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3cccc4ncccc34)sc21,6.0,0.7782,CHEMBL1146970,ChEMBL,CYP2C9,cyp_IC50
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CC4CCC(C3)N4CCO)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,CC[C@@H]1CCC[C@H](C2(CC(=O)N3CC4CCC(C3)N4CCO)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,2.2,0.3424,CHEMBL1140773,ChEMBL,CYP3A4,cyp_IC50
Cn1c(-c2ccc(-c3cnccn3)cc2)nnc1C1(c2ccc(Cl)cc2)CCC1,Cn1c(-c2ccc(-c3cnccn3)cc2)nnc1C1(c2ccc(Cl)cc2)CCC1,13.0,1.1139,CHEMBL1759971,ChEMBL,CYP2C9,cyp_IC50
CC(=O)c1sc(NC(=O)N[C@@H]2CCN(CCO)C[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,CC(=O)c1sc(NC(=O)N[C@@H]2CCN(CCO)C[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,23.0,1.3617,CHEMBL1140623,ChEMBL,CYP2D6,cyp_IC50
CC(=O)c1sc(NC(=O)N[C@@H]2CCN(Cc3ccco3)C[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,CC(=O)c1sc(NC(=O)N[C@@H]2CCN(Cc3ccco3)C[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,0.78,-0.1079,CHEMBL1140623,ChEMBL,CYP2D6,cyp_IC50
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(CCc4ccccc4)C(=O)CO5)CC3)cccc2n1,Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(CCc4ccccc4)C(=O)CO5)CC3)cccc2n1,4.0,0.6021,CHEMBL1139760,ChEMBL,CYP2C9,cyp_IC50
Cn1c(-c2ccc(-c3cnccn3)cc2)nnc1C1(c2ccc(Cl)cc2)CCC1,Cn1c(-c2ccc(-c3cnccn3)cc2)nnc1C1(c2ccc(Cl)cc2)CCC1,16.0,1.2041,CHEMBL1759971,ChEMBL,CYP2D6,cyp_IC50
Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,16.7,1.2227,CHEMBL3860038,ChEMBL,CYP2D6,cyp_IC50
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,1.3,0.1139,CHEMBL3853329,ChEMBL,CYP2D6,cyp_IC50
Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCCC3)cc21,Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCCC3)cc21,6.3,0.7993,CHEMBL2176942,ChEMBL,CYP3A4,cyp_IC50
Cn1c(-c2ccc(Cl)cn2)c(C2CCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(/C=C/C(=O)O)cc3)cc21,Cn1c(-c2ccc(Cl)cn2)c(C2CCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(/C=C/C(=O)O)cc3)cc21,9.4,0.9731,CHEMBL2176942,ChEMBL,CYP3A4,cyp_IC50
Cc1ccc(C(=O)N(CC(=O)Nc2ncc(-c3ccc(N)cc3)s2)Cc2ccccc2)cn1,Cc1ccc(C(=O)N(CC(=O)Nc2ncc(-c3ccc(N)cc3)s2)Cc2ccccc2)cn1,15.0,1.1761,CHEMBL2396517,ChEMBL,CYP3A4,cyp_IC50
CC(=O)N1[C@@H](c2ccccc2)CC[C@H]1C(=O)Nc1ncc(-c2ccc(N)cc2)s1,CC(=O)N1[C@@H](c2ccccc2)CC[C@H]1C(=O)Nc1ncc(-c2ccc(N)cc2)s1,0.98,-0.0088,CHEMBL2396517,ChEMBL,CYP3A4,cyp_IC50
CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(F)cc3F)CC2)nc1C,CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(F)cc3F)CC2)nc1C,1.4,0.1461,CHEMBL2417494,ChEMBL,CYP3A4,cyp_IC50
CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(F)cc3)CC2)nc1C,CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(F)cc3)CC2)nc1C,4.5,0.6532,CHEMBL2417494,ChEMBL,CYP3A4,cyp_IC50
Nc1cc(CN2CCC(F)(C(=O)N3CCC(N4Cc5ccccc5Cc5ccccc54)CC3)CC2)ccn1,Nc1cc(CN2CCC(F)(C(=O)N3CCC(N4Cc5ccccc5Cc5ccccc54)CC3)CC2)ccn1,4.0,0.6021,CHEMBL2434936,ChEMBL,CYP2C9,cyp_IC50
CCCCN(c1cccc(-c2ccc(C(F)(F)F)cc2)c1Cl)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,CCCCN(c1cccc(-c2ccc(C(F)(F)F)cc2)c1Cl)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,0.7943300000000001,-0.1,CHEMBL1759972,ChEMBL,CYP2C9,cyp_IC50
Oc1cccc(-c2ccc3c(-c4cccnc4)c(O)ccc3c2)c1,Oc1cccc(-c2ccc3c(-c4cccnc4)c(O)ccc3c2)c1,0.22,-0.6576,CHEMBL1649421,ChEMBL,CYP3A4,cyp_IC50
CCCCN1C(=O)C(CC(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2,CCCCN1C(=O)C(CC(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,4.6,0.6628,CHEMBL1667838,ChEMBL,CYP2D6,cyp_IC50
CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2,CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,9.3,0.9685,CHEMBL1667838,ChEMBL,CYP3A4,cyp_IC50
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1,21.8,1.3385,CHEMBL1151241,ChEMBL,CYP3A4,cyp_IC50
Fc1ccc(-c2ccc3c(c2)CC=C3c2ccncc2)cc1,Cl.Fc1ccc(-c2ccc3c(c2)CC=C3c2ccncc2)cc1,0.159,-0.7986,CHEMBL1156598,ChEMBL,CYP3A4,cyp_IC50
CC(C)c1ccc(S(=O)(=O)n2cc(N3CCN(C)CC3)c3ccccc32)cc1,CC(C)c1ccc(S(=O)(=O)n2cc(N3CCN(C)CC3)c3ccccc32)cc1,39.2,1.5933,CHEMBL1641587,ChEMBL,CYP2D6,cyp_IC50
O=C(NC[C@@H](Cc1ccccc1)N1CCC(O)(C(F)(F)F)CC1)C1(c2ccc(Cl)cc2)CCCC1,O=C(NC[C@@H](Cc1ccccc1)N1CCC(O)(C(F)(F)F)CC1)C1(c2ccc(Cl)cc2)CCCC1,11.405,1.0571,CHEMBL4190175,ChEMBL,CYP2C9,cyp_IC50
N#Cc1cc(F)c(Cl)cc1O[C@H](CCN)c1ccccc1,N#Cc1cc(F)c(Cl)cc1O[C@H](CCN)c1ccccc1.O=C(O)C(=O)O,0.34,-0.4685,CHEMBL1759901,ChEMBL,CYP2D6,cyp_IC50
COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n[nH]2)CC1,COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n[nH]2)CC1,3.0,0.4771,CHEMBL1759909,ChEMBL,CYP2C9,cyp_IC50
C[C@H](Nc1ccc(-c2ccnn2C)nc1)C(=O)Nc1ccc(-c2cccnc2)cn1,C[C@H](Nc1ccc(-c2ccnn2C)nc1)C(=O)Nc1ccc(-c2cccnc2)cn1,8.0,0.9031,CHEMBL4000145,ChEMBL,CYP2D6,cyp_IC50
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC#N)CC2)c1,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC#N)CC2)c1,1.4,0.1461,CHEMBL1759994,ChEMBL,CYP3A4,cyp_IC50
CCNC(=O)NCCCOc1cc(CCCOC)cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,CCNC(=O)NCCCOc1cc(CCCOC)cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,2.4,0.3802,CHEMBL1759994,ChEMBL,CYP3A4,cyp_IC50
Cc1cc(-c2ccc3c(c2)-c2nnc(Oc4cccc(OC(F)(F)F)c4)n2CCO3)ccn1,Cc1cc(-c2ccc3c(c2)-c2nnc(Oc4cccc(OC(F)(F)F)c4)n2CCO3)ccn1,14.3,1.1553,CHEMBL4715723,ChEMBL,CYP2C9,cyp_IC50
FC(F)(F)Oc1cccc(Nc2nnc3n2CCOc2ccc(-c4ccncc4)cc2-3)c1,FC(F)(F)Oc1cccc(Nc2nnc3n2CCOc2ccc(-c4ccncc4)cc2-3)c1,0.934,-0.0297,CHEMBL4715723,ChEMBL,CYP2C9,cyp_IC50
Cc1cc(-c2ccc3c(c2)-c2nnc(Nc4cccc(Cl)c4)n2CCO3)ccn1,Cc1cc(-c2ccc3c(c2)-c2nnc(Nc4cccc(Cl)c4)n2CCO3)ccn1,3.44,0.5366,CHEMBL4715723,ChEMBL,CYP2C9,cyp_IC50
Cc1cc(-c2ccc3c(c2)-c2nnc(Nc4cccc(Cl)c4)n2CCO3)ccn1,Cc1cc(-c2ccc3c(c2)-c2nnc(Nc4cccc(Cl)c4)n2CCO3)ccn1,11.8,1.0719,CHEMBL4715723,ChEMBL,CYP3A4,cyp_IC50
Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,31.62278,1.5,CHEMBL1781916,ChEMBL,CYP2C9,cyp_IC50
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,0.041,-1.3872,CHEMBL4725450,ChEMBL,CYP2C9,cyp_IC50
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(NCCCCCCCCNc3ncnc4cc(OC)c(NC(=O)[C@@H]5CCCN5C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc34)ncnc2cc1OC)C(C)(C)C,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(NCCCCCCCCNc3ncnc4cc(OC)c(NC(=O)[C@@H]5CCCN5C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc34)ncnc2cc1OC)C(C)(C)C,0.43,-0.3665,CHEMBL4715861,ChEMBL,CYP3A4,cyp_IC50
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(N[C@H]3CC[C@@H](Nc4ncnc5cc(OC)c(NC(=O)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc45)CC3)ncnc2cc1OC)C(C)(C)C,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(N[C@H]3CC[C@@H](Nc4ncnc5cc(OC)c(NC(=O)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc45)CC3)ncnc2cc1OC)C(C)(C)C,5.53,0.7427,CHEMBL4715861,ChEMBL,CYP3A4,cyp_IC50
CC#C[C@@H](CC(=O)O)c1ccc(OC[C@H]2COc3ccc(Cl)cc3O2)cc1,CC#C[C@@H](CC(=O)O)c1ccc(OC[C@H]2COc3ccc(Cl)cc3O2)cc1,60.5,1.7818,CHEMBL4261634,ChEMBL,CYP2C9,cyp_IC50
Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,1.25893,0.1,CHEMBL1833869,ChEMBL,CYP2D6,cyp_IC50
O=C(C(O)C1([C@H]2COC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CC2CCC(C1)N2,O=C(C(O)C1([C@H]2COC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CC2CCC(C1)N2,9.0,0.9542,CHEMBL3870321,ChEMBL,CYP3A4,cyp_IC50
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(C#CCOC)cc23)c1F,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(C#CCOC)cc23)c1F,5.0,0.699,CHEMBL3879902,ChEMBL,CYP2C9,cyp_IC50
N#Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4cccnc4)c3F)c2c1,N#Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4cccnc4)c3F)c2c1,5.0,0.699,CHEMBL3879902,ChEMBL,CYP3A4,cyp_IC50
NCC#Cc1cnccc1-c1ccoc1,Cl.Cl.NCC#Cc1cnccc1-c1ccoc1,4.6,0.6628,CHEMBL4145649,ChEMBL,CYP2D6,cyp_IC50
NCc1ccc(-c2cnccc2-c2ccncc2)o1,Cl.Cl.Cl.NCc1ccc(-c2cnccc2-c2ccncc2)o1,39.0,1.5911,CHEMBL4145649,ChEMBL,CYP3A4,cyp_IC50
CC(C)c1noc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,CC(C)c1noc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,64.0,1.8062,CHEMBL3608214,ChEMBL,CYP2C9,cyp_IC50
C[C@@H]1c2nnc(-c3nc(C(F)(F)F)ns3)n2CCN1C(=O)c1ccc(F)cc1,C[C@@H]1c2nnc(-c3nc(C(F)(F)F)ns3)n2CCN1C(=O)c1ccc(F)cc1,45.0,1.6532,CHEMBL3608214,ChEMBL,CYP2C9,cyp_IC50
Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccccc2)[C@@H]3C)n1,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccccc2)[C@@H]3C)n1,12.0,1.0792,CHEMBL3608214,ChEMBL,CYP2C9,cyp_IC50
COc1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,COc1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,0.74,-0.1308,CHEMBL1152277,ChEMBL,CYP3A4,cyp_IC50
COCCOc1cncc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,COCCOc1cncc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,14.0,1.1461,CHEMBL1152277,ChEMBL,CYP3A4,cyp_IC50
CCOC(=O)Nc1cc(-c2cncc(OC)c2)nc(-n2nc(C)cc2C)n1,CCOC(=O)Nc1cc(-c2cncc(OC)c2)nc(-n2nc(C)cc2C)n1,20.0,1.301,CHEMBL1152277,ChEMBL,CYP3A4,cyp_IC50
Cc1cc(C2CCN(CCO)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12,Cc1cc(C2CCN(CCO)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12,23.0,1.3617,CHEMBL1140084,ChEMBL,CYP3A4,cyp_IC50
COc1ccc([C@H](O)CNc2cc[nH]c(=O)c2-c2nc3c(C)cc(C4CCN(CCCF)CC4)cc3[nH]2)cc1Cl,COc1ccc([C@H](O)CNc2cc[nH]c(=O)c2-c2nc3c(C)cc(C4CCN(CCCF)CC4)cc3[nH]2)cc1Cl,10.0,1.0,CHEMBL1140084,ChEMBL,CYP3A4,cyp_IC50
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,10.5,1.0212,CHEMBL1149625,ChEMBL,CYP2C9,cyp_IC50
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(CC)(CC)O2,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(CC)(CC)O2,15.0,1.1761,CHEMBL1149625,ChEMBL,CYP2C9,cyp_IC50
Cc1nnc2sc(C(=O)NCc3ccc(S(=O)(=O)C(F)F)cc3)c(N)c2c1C,Cc1nnc2sc(C(=O)NCc3ccc(S(=O)(=O)C(F)F)cc3)c(N)c2c1C,20.8,1.3181,CHEMBL3872258,ChEMBL,CYP2D6,cyp_IC50
