Smiles_unify,Smiles,value,unit,species,conc,Presence of NADPH/NADP,source
O=C(c1ccc(F)cc1)N1CCC(c2cc3ncccc3[nH]2)C1,O=C(c1ccc(F)cc1)N1CCC(c2cc3ncccc3[nH]2)C1,1.6492374723496073,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
O=C(c1ccc(F)cc1)N1CCC(c2cc3ncccc3[nH]2)C1,O=C(c1ccc(F)cc1)N1CCC(c2cc3ncccc3[nH]2)C1,1.8367670473942053,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
O=C(c1ccc(F)cc1)N1CCC(c2cc3ncccc3[nH]2)C1,O=C(c1ccc(F)cc1)N1CCC(c2cc3ncccc3[nH]2)C1,3.0887383652739984,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1ccc(F)cc1)N1CCC(c2cc3ncccc3[nH]2)C1,O=C(c1ccc(F)cc1)N1CCC(c2cc3ncccc3[nH]2)C1,3.7472043225050777,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
OC1(c2cc3ncccc3[nH]2)CCN(Cc2ccccc2)CC1,OC1(c2cc3ncccc3[nH]2)CCN(Cc2ccccc2)CC1,2.1558520249592674,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
Cc1ccc(C(=O)Nc2cc(F)cc(CN3CCN(C(=O)C4CCCC4)[C@@H](C)C3)c2C)cn1,Cc1ccc(C(=O)Nc2cc(F)cc(CN3CCN(C(=O)C4CCCC4)[C@@H](C)C3)c2C)cn1,2.041392685158225,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4345877
O[C@@H]1CCC[C@H]1[C@H]1c2ccccc2-c2cncn21,O[C@@H]1CCC[C@H]1[C@H]1c2ccccc2-c2cncn21,0.6989700043360189,log10(mL.min-1.g-1),human,none,none,CHEMBL4345901
O=C(c1ccc(C(F)(F)F)nc1)N1CCCC(c2cc3ncccc3[nH]2)C1,O=C(c1ccc(C(F)(F)F)nc1)N1CCCC(c2cc3ncccc3[nH]2)C1,1.446070935701005,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
Clc1ccc2ncc(-c3cccc(NC4CCCNC4)n3)n2c1,Clc1ccc2ncc(-c3cccc(NC4CCCNC4)n3)n2c1,1.8926510338773004,log10(mL.min-1.g-1),rat,0.5 uM,none,CHEMBL921627
CC1(C)c2cccc(C(=O)NO)c2CN1c1cnc(C(F)(F)F)nc1,CC1(C)c2cccc(C(=O)NO)c2CN1c1cnc(C(F)(F)F)nc1,0.8450980400142568,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4123081
Clc1cc(-c2ccnc(N3CCNCC3)c2)cc(Cl)c1OCc1ccccn1,Clc1cc(-c2ccnc(N3CCNCC3)c2)cc(Cl)c1OCc1ccccn1,0.6232492903979004,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4032437
O=C(c1ccccc1)N1CCCC(c2cc3ncccc3[nH]2)C1,O=C(c1ccccc1)N1CCCC(c2cc3ncccc3[nH]2)C1,2.7057867635316213,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
COc1ccc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)cc1OC,COc1ccc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)cc1OC,2.751409988623924,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncc(Br)cc3[nH]2)C1,O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncc(Br)cc3[nH]2)C1,2.6346485358342773,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncc(-c4ccccc4)cc3[nH]2)C1,O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncc(-c4ccccc4)cc3[nH]2)C1,3.1297446588215996,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
Cc1nc(C)c(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)o1,Cc1nc(C)c(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)o1,1.8966364305295842,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
Cn1nccc1C(=O)N1CCCC(c2cc3ncccc3[nH]2)C1,Cn1nccc1C(=O)N1CCCC(c2cc3ncccc3[nH]2)C1,1.5036545192429591,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
COc1ccc2[nH]c(C3CCCN(C(=O)c4ccc(F)cc4)C3)cc2n1,COc1ccc2[nH]c(C3CCCN(C(=O)c4ccc(F)cc4)C3)cc2n1,2.7730546933642626,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1ccc(F)cc1)N1CCCC(c2cc3nc(C(F)(F)F)ccc3[nH]2)C1,O=C(c1ccc(F)cc1)N1CCCC(c2cc3nc(C(F)(F)F)ccc3[nH]2)C1,2.070037866607755,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
O=C(c1ccc(F)cc1)N1CCCC(c2cc3nc(Cl)ccc3[nH]2)C1,O=C(c1ccc(F)cc1)N1CCCC(c2cc3nc(Cl)ccc3[nH]2)C1,1.8942052591420837,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
N#Cc1cnc2cc(C3CCCN(C(=O)c4cc(C(F)(F)F)no4)C3)[nH]c2c1,N#Cc1cnc2cc(C3CCCN(C(=O)c4cc(C(F)(F)F)no4)C3)[nH]c2c1,2.492061604512599,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1cc(C2CC2)no1)N1CCCC(c2cc3ncccc3[nH]2)C1,O=C(c1cc(C2CC2)no1)N1CCCC(c2cc3ncccc3[nH]2)C1,1.5965970956264601,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CC(F)(F)C5)cc34)cc2)cn1,Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CC(F)(F)C5)cc34)cc2)cn1,1.863322860120456,log10(mL.min-1.g-1),mouse,none,none,CHEMBL3779195
O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CCCC3)ccc12,O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CCCC3)ccc12,1.9395192526186185,log10(mL.min-1.g-1),human,none,none,CHEMBL4341882
O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CC[C@H](F)C3)ccc12,O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CC[C@H](F)C3)ccc12,1.6901960800285136,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4341886
O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CC[C@@H](F)C3)ccc12,O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CC[C@@H](F)C3)ccc12,1.4913616938342726,log10(mL.min-1.g-1),rat,none,none,CHEMBL4341887
O=C(NC[C@]1(O)CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CC[C@@H](F)C3)ccc12,O=C(NC[C@]1(O)CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CC[C@@H](F)C3)ccc12,1.4913616938342726,log10(mL.min-1.g-1),rat,none,none,CHEMBL4341887
COc1cc2nc([S+]([O-])CC(=O)Nc3ccc(C#N)cc3)nc(Nc3c(C)cc(/C=C/C#N)cc3C)c2cc1OC,COc1cc2nc([S+]([O-])CC(=O)Nc3ccc(C#N)cc3)nc(Nc3c(C)cc(/C=C/C#N)cc3C)c2cc1OC,0.9334872878487055,log10(mL.min-1.g-1),rat,none,none,CHEMBL4316469
O=C1c2ccc(COc3cccc(F)c3)nc2CCN1c1ccc(F)cc1,O=C1c2ccc(COc3cccc(F)c3)nc2CCN1c1ccc(F)cc1,0.9444826721501687,log10(mL.min-1.g-1),human,none,none,CHEMBL3378584
Cc1cc(NC(=O)Cn2nnc(-c3cccc(F)c3)n2)n(C2CCCCC2)n1,Cc1cc(NC(=O)Cn2nnc(-c3cccc(F)c3)n2)n(C2CCCCC2)n1,3.4330654339914797,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4424665
O=C1C(Cc2c[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc2N1CC(=O)N1CCCCC1CC1CCCCC1,O=C1C(Cc2c[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc2N1CC(=O)N1CCCCC1CC1CCCCC1,4.880813592280791,log10(mL.min-1.g-1),human,none,none,CHEMBL2019606
O=C1C(Cc2c[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc2N1CC(=O)N1CCCCC1Cc1ccncc1,O=C1C(Cc2c[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc2N1CC(=O)N1CCCCC1Cc1ccncc1,5.045322978786658,log10(mL.min-1.g-1),human,none,none,CHEMBL2019606
CC(C)c1cc2c(cc1NC1CNC1)N1C(=NNC(=O)C1C)CO2,CC(C)c1cc2c(cc1NC1CNC1)N1C(=NNC(=O)C1C)CO2,1.946108230436906,log10(mL.min-1.g-1),rat,none,none,CHEMBL3362651
C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)/C=C/c1ccc(Cl)cc1Cn1ncnn1,C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)/C=C/c1ccc(Cl)cc1Cn1ncnn1,2.863322860120456,log10(mL.min-1.g-1),rat,none,none,CHEMBL4677230
C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)/C=C/c1ccc(Cl)cc1Cn1ncnn1,C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)/C=C/c1ccc(Cl)cc1Cn1ncnn1,2.863322860120456,log10(mL.min-1.g-1),rat,none,none,CHEMBL4677230
Cc1noc2c1-c1ccc(-c3ccc(=O)n(C)c3)cc1N(c1ccc(C#N)cc1)CC2C,Cc1noc2c1-c1ccc(-c3ccc(=O)n(C)c3)cc1N(c1ccc(C#N)cc1)CC2C,1.806179973983887,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4716984
O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)C[C@H]1CN1CCCC1)Nc1ccc(-n2ccccc2=O)cc1F,O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)C[C@H]1CN1CCCC1)Nc1ccc(-n2ccccc2=O)cc1F,1.7881683711411678,log10(mL.min-1.g-1),human,none,none,CHEMBL1059513
O=C(CN1C[C@H](CO)[C@@H](NC(=O)c2ccc(Cl)s2)C1)Nc1ccc(-n2ccccc2=O)cc1F,O=C(CN1C[C@H](CO)[C@@H](NC(=O)c2ccc(Cl)s2)C1)Nc1ccc(-n2ccccc2=O)cc1F,1.5490032620257879,log10(mL.min-1.g-1),rat,none,none,CHEMBL1059514
Cc1noc2c1-c1ccccc1N(c1ccc(C#N)cc1)CC2,Cc1noc2c1-c1ccccc1N(c1ccc(C#N)cc1)CC2,1.380211241711606,log10(mL.min-1.g-1),rat,none,none,CHEMBL4716985
CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3cc(F)ccc3OC[C@H]2C2CC2)C1=O,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3cc(F)ccc3OC[C@H]2C2CC2)C1=O,1.541579243946581,log10(mL.min-1.g-1),human,none,none,CHEMBL5033903
Cc1c(Cl)nnc2sc(C(=O)NC3CN(c4cc(C(F)(F)F)ncc4Cl)C3)c(N)c12,Cc1c(Cl)nnc2sc(C(=O)NC3CN(c4cc(C(F)(F)F)ncc4Cl)C3)c(N)c12,1.167317334748176,log10(mL.min-1.g-1),human,none,none,CHEMBL4667434
CCn1cnc2c(-c3ccc(F)c(-c4cccnc4)c3)cnnc21,CCn1cnc2c(-c3ccc(F)c(-c4cccnc4)c3)cnnc21,1.8920946026904804,log10(mL.min-1.g-1),human,none,none,CHEMBL4351509
COc1ccc2[nH]cc(CCNCc3ccc(-c4ccc(O)cc4)o3)c2c1,COc1ccc2[nH]cc(CCNCc3ccc(-c4ccc(O)cc4)o3)c2c1,1.8020892578817327,log10(mL.min-1.g-1),rat,none,control,CHEMBL4316417
COc1ccc(-c2n[nH]c3ccc(NCc4ccccc4NS(C)(=O)=O)cc23)cn1,COc1ccc(-c2n[nH]c3ccc(NCc4ccccc4NS(C)(=O)=O)cc23)cn1,2.5550944485783194,log10(mL.min-1.g-1),human,none,none,CHEMBL4349734
CS(=O)(=O)Nc1ccccc1CNc1ccc2[nH]nc(-c3ccc(NC4CCNCC4)nc3)c2c1,CS(=O)(=O)Nc1ccccc1CNc1ccc2[nH]nc(-c3ccc(NC4CCNCC4)nc3)c2c1,2.2648178230095364,log10(mL.min-1.g-1),human,none,none,CHEMBL4349734
CN(Cc1ccccc1)c1ccc2[nH]nc(-c3ccc(N4CCNCC4)nc3)c2c1,CN(Cc1ccccc1)c1ccc2[nH]nc(-c3ccc(N4CCNCC4)nc3)c2c1,2.6201360549737576,log10(mL.min-1.g-1),human,none,none,CHEMBL4349734
CS(=O)(=O)c1ccccc1CNc1ccc2[nH]nc(-c3ccc(N4CCNCC4)nc3)c2c1,CS(=O)(=O)c1ccccc1CNc1ccc2[nH]nc(-c3ccc(N4CCNCC4)nc3)c2c1,1.8692317197309762,log10(mL.min-1.g-1),human,none,none,CHEMBL4349734
O[C@@H]1c2cnccc2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,O[C@@H]1c2cnccc2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,0.8388490907372553,log10(mL.min-1.g-1),human,none,none,CHEMBL4345901
O[C@@H]1c2ccnn2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,O[C@@H]1c2ccnn2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,1.6532125137753437,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4345903
CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,3.4522971600596453,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4346339
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3F)cn(C)c(=O)c2[nH]1,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3F)cn(C)c(=O)c2[nH]1,2.1760912590556813,log10(mL.min-1.g-1),human,none,none,CHEMBL4346338
CNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,CNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,2.6020599913279625,log10(mL.min-1.g-1),human,none,none,CHEMBL4346338
O=S(=O)(Nc1cccc(F)n1)c1cc(F)c(OC2CCN(CC(F)(F)F)CC2c2ccc(F)c(F)c2)cc1F,O=S(=O)(Nc1cccc(F)n1)c1cc(F)c(OC2CCN(CC(F)(F)F)CC2c2ccc(F)c(F)c2)cc1F,0.8450980400142568,log10(mL.min-1.g-1),human,none,none,CHEMBL4813112
Cc1ncccc1-c1nn(C)c2nnc3c(F)cc(F)cc3c12,Cc1ncccc1-c1nn(C)c2nnc3c(F)cc(F)cc3c12,0.0,log10(mL.min-1.g-1),human,none,none,CHEMBL4373376
COc1cc(OC)c2nnc3c(c(-c4cccnc4C)nn3C)c2c1,COc1cc(OC)c2nnc3c(c(-c4cccnc4C)nn3C)c2c1,0.3010299956639812,log10(mL.min-1.g-1),human,none,none,CHEMBL4373376
CNC(=O)Nc1cc(Oc2ccccc2F)ccn1,CNC(=O)Nc1cc(Oc2ccccc2F)ccn1,2.0253058652647704,log10(mL.min-1.g-1),rat,none,none,CHEMBL4427553
CCn1cnc2c(-c3ccc(F)c(Oc4cnc(C#N)nc4)c3)cnnc21,CCn1cnc2c(-c3ccc(F)c(Oc4cnc(C#N)nc4)c3)cnnc21,1.6901960800285136,log10(mL.min-1.g-1),human,none,none,CHEMBL4351509
O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncc(-c4ccccc4)cc3[nH]2)C1,O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncc(-c4ccccc4)cc3[nH]2)C1,2.8282602133015113,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
COc1ccc2cc(C(=O)N3CCCC(c4cc5ncccc5[nH]4)C3)[nH]c2c1,COc1ccc2cc(C(=O)N3CCCC(c4cc5ncccc5[nH]4)C3)[nH]c2c1,3.209962482575429,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
CCn1cnc2c(-c3ccc(F)c(OCc4ccccn4)c3)cnnc21,CCn1cnc2c(-c3ccc(F)c(OCc4ccccn4)c3)cnnc21,1.6127838567197355,log10(mL.min-1.g-1),human,none,none,CHEMBL4351509
CCC(=O)Nc1nc(C)c(-c2cn(S(=O)(=O)c3ccccc3)c3ccc(OC)cc23)[nH]1,CCC(=O)Nc1nc(C)c(-c2cn(S(=O)(=O)c3ccccc3)c3ccc(OC)cc23)[nH]1,1.2329961103921538,log10(mL.min-1.g-1),rat,none,metabolic phase 1 cofactors,CHEMBL4354021
CCCCCOc1cccc(CCNCC(=O)N(C)C)c1,CCCCCOc1cccc(CCNCC(=O)N(C)C)c1.Cl,1.462397997898956,log10(mL.min-1.g-1),human,none,none,CHEMBL4380718
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3-n3ccc4cccc(C)c43)cn(C)c(=O)c2[nH]1,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3-n3ccc4cccc(C)c43)cn(C)c(=O)c2[nH]1,2.845098040014257,log10(mL.min-1.g-1),human,none,none,CHEMBL4346338
CCNC(=O)c1cc2c(-c3cc(CO)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,CCNC(=O)c1cc2c(-c3cc(CO)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,2.6197922326303518,log10(mL.min-1.g-1),human,none,none,CHEMBL4346338
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3ccccc3Cl)cn(C)c(=O)c2[nH]1,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3ccccc3Cl)cn(C)c(=O)c2[nH]1,3.0791812460476247,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4346339
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C(F)(F)F)cn(C)c(=O)c2[nH]1,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C(F)(F)F)cn(C)c(=O)c2[nH]1,2.9542425094393248,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4346339
CCNC(=O)c1cc2c(-c3cc(NC(=O)OC)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,CCNC(=O)c1cc2c(-c3cc(NC(=O)OC)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,3.8016321176570633,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4346339
Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC(C)(C)C)cc12,Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC(C)(C)C)cc12,3.9378522602874626,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4346339
CNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,CNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,2.7403626894942437,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4346339
Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC3(C)CC3(F)F)cc12,Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC3(C)CC3(F)F)cc12,3.5440680443502757,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4346339
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3ccc(F)cc3F)cn(C)c(=O)c2[nH]1,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3ccc(F)cc3F)cn(C)c(=O)c2[nH]1,2.2749195064037537,log10(mL.min-1.g-1),rat,none,none,CHEMBL4346340
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)C4CC4)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)C4CC4)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,3.2512317155354205,log10(mL.min-1.g-1),rat,none,none,CHEMBL4346340
O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncccc3[nH]2)C1,O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncccc3[nH]2)C1,3.367976164873463,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1ccc(F)cc1)N1CCCC(c2cc3nc(N4CCCC4)ccc3[nH]2)C1,O=C(c1ccc(F)cc1)N1CCCC(c2cc3nc(N4CCCC4)ccc3[nH]2)C1,1.7002709373564369,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
O=C(c1ccc(F)cc1)N1CCCC(c2cc3ncc(Cl)cc3[nH]2)C1,O=C(c1ccc(F)cc1)N1CCCC(c2cc3ncc(Cl)cc3[nH]2)C1,1.793580867368156,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
O=C(c1ccccc1)N1CCCC(c2cc3ncccc3[nH]2)C1,O=C(c1ccccc1)N1CCCC(c2cc3ncccc3[nH]2)C1,1.5891673905460475,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
Cc1cc(NC(=O)Cn2nnc(-c3ccccc3)n2)n(CC2CCCCC2)n1,Cc1cc(NC(=O)Cn2nnc(-c3ccccc3)n2)n(CC2CCCCC2)n1,2.8768526476013436,log10(mL.min-1.g-1),human,none,none,CHEMBL4424663
C[C@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CC[C@@H](F)C4)ccc23)C1,C[C@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CC[C@@H](F)C4)ccc23)C1,1.8129133566428555,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4341886
C[C@@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CC[C@@H](C(C)(C)O)C4)ccc23)C1,C[C@@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CC[C@@H](C(C)(C)O)C4)ccc23)C1,1.8325089127062364,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4341886
Cc1ccc(S(=O)(=O)N[C@@H](CC(=O)NC(C)(C)C)C(=O)NCCNC(=O)c2ccc(F)cc2)cc1,Cc1ccc(S(=O)(=O)N[C@@H](CC(=O)NC(C)(C)C)C(=O)NCCNC(=O)c2ccc(F)cc2)cc1,1.9084850188786497,log10(mL.min-1.g-1),rat,none,none,CHEMBL4364861
Cc1ccc(S(=O)(=O)N[C@@H](CC(=O)NC(C)(C)C)C(=O)NCCNC(=O)c2ccccc2)cc1,Cc1ccc(S(=O)(=O)N[C@@H](CC(=O)NC(C)(C)C)C(=O)NCCNC(=O)c2ccccc2)cc1,1.806179973983887,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4364862
C#Cc1cccc(C(=O)NCCNC(=O)[C@H](CC(=O)NC(C)(C)C)NS(=O)(=O)c2ccc(C)cc2)c1,C#Cc1cccc(C(=O)NCCNC(=O)[C@H](CC(=O)NC(C)(C)C)NS(=O)(=O)c2ccc(C)cc2)c1,1.9867717342662448,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4364862
C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3)c2C)C1,C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C4CC4)cc3)c2C)C1,1.3979400086720377,log10(mL.min-1.g-1),rat,none,none,CHEMBL4358490
CCCCCC[C@H]1OC(=O)[C@@H](C)NC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CN)NC(=O)[C@H](C2CCCCC2)NC(=O)[C@H](CCC)N(C)C(=O)[C@@H]1C,CCCCCC[C@H]1OC(=O)[C@@H](C)NC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CN)NC(=O)[C@H](C2CCCCC2)NC(=O)[C@H](CCC)N(C)C(=O)[C@@H]1C,1.3010299956639813,log10(mL.min-1.g-1),rat,none,none,CHEMBL4669469
CCC[C@H]1C(=O)N[C@@H](C2CCCCCC2)C(=O)N[C@@H](CN)C(=O)N[C@@H](CO[C@H]2C[C@H](N)C2)C(=O)N[C@H](C)CO[C@H](CC2CC3(CCC3)C2)[C@@H](C)C(=O)N1C,CCC[C@H]1C(=O)N[C@@H](C2CCCCCC2)C(=O)N[C@@H](CN)C(=O)N[C@@H](CO[C@H]2C[C@H](N)C2)C(=O)N[C@H](C)CO[C@H](CC2CC3(CCC3)C2)[C@@H](C)C(=O)N1C,1.4471580313422192,log10(mL.min-1.g-1),rat,none,none,CHEMBL4669469
CCC[C@H]1C(=O)N[C@@H](C2CCCCCC2)C(=O)N[C@@H](CN)C(=O)N[C@@H](CO[C@H]2C[C@H](N)C2)C(=O)N[C@H](C)CO[C@H](CC2C[C@H]3CC[C@@H](C2)C3)[C@@H](C)C(=O)N1C,CCC[C@H]1C(=O)N[C@@H](C2CCCCCC2)C(=O)N[C@@H](CN)C(=O)N[C@@H](CO[C@H]2C[C@H](N)C2)C(=O)N[C@H](C)CO[C@H](CC2C[C@H]3CC[C@@H](C2)C3)[C@@H](C)C(=O)N1C,1.3222192947339193,log10(mL.min-1.g-1),rat,none,none,CHEMBL4669469
Cc1cc(C(F)(F)F)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)N4C[C@@H](C)O[C@@H](C)C4)c3Cl)c2n1,Cc1cc(C(F)(F)F)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)N4C[C@@H](C)O[C@@H](C)C4)c3Cl)c2n1,2.9700352255680658,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4667411
Cc1nnc2ccc(C(=O)NC3CN(c4ncc(Cl)cc4F)C3)cc2c1C,Cc1nnc2ccc(C(=O)NC3CN(c4ncc(Cl)cc4F)C3)cc2c1C,1.7323937598229686,log10(mL.min-1.g-1),human,none,none,CHEMBL4363894
Cc1nnc2ccc(C(=O)NC3CN(c4ncc(C#N)cc4Cl)C3)cc2c1C,Cc1nnc2ccc(C(=O)NC3CN(c4ncc(C#N)cc4Cl)C3)cc2c1C,1.7993405494535817,log10(mL.min-1.g-1),human,none,none,CHEMBL4363894
